player,attack_player_id,attack_apps,attack_mins_played,attack_goals,attack_xg,attack_goals_vs_xg,attack_shots,attack_shots_on_target,attack_shot_conv,attack_xg_per_shot,attack_first_name,attack_last_name,attack_date_of_birth,attack_age,attack_team_id,attack_shirt_number,attack_squad_position,attack_squad_position_detailed,attack_player_uuid,attack_team_uuid,attack_contestantName,attack_contestantClubName,attack_contestantShortName,attack_contestantCode,carries_carries,carries_carry_distance,carries_progressive_carries,carries_progressive_distance,carries_shot_ending,carries_goal_ending,carries_chance_ending,carries_assist_ending,carries_dist_per_carry,carries_dist_per_progressive_carry,defending_tackles,defending_interceptions,defending_recoveries,defending_blocks,defending_clearances,defending_ground_duels,defending_ground_duels_won,defending_ground_duel_perc,defending_aerial_duels,defending_aerial_duels_won,defending_aerial_duel_perc,goalkeeping_team_mins,goalkeeping_team_mins_perc,goalkeeping_ogs,goalkeeping_goals_conceded,goalkeeping_saves_made,goalkeeping_save_perc,goalkeeping_goals_prevented,goalkeeping_goals_prevented_rate,goalkeeping_xgot_conceded,possession_chanceCreation_player_id,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_chanceCreation_first_name,possession_chanceCreation_last_name,possession_chanceCreation_date_of_birth,possession_chanceCreation_age,possession_chanceCreation_team_id,possession_chanceCreation_shirt_number,possession_chanceCreation_squad_position,possession_chanceCreation_squad_position_detailed,possession_chanceCreation_player_uuid,possession_chanceCreation_team_uuid,possession_chanceCreation_contestantName,possession_chanceCreation_contestantClubName,possession_chanceCreation_contestantShortName,possession_chanceCreation_contestantCode,possession_passing_player_id,possession_passing_mins_played,possession_passing_apps,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,possession_passing_first_name,possession_passing_last_name,possession_passing_date_of_birth,possession_passing_age,possession_passing_team_id,possession_passing_shirt_number,possession_passing_squad_position,possession_passing_squad_position_detailed,possession_passing_player_uuid,possession_passing_team_uuid,possession_passing_contestantName,possession_passing_contestantClubName,possession_passing_contestantShortName,possession_passing_contestantCode,opta_player_id,opta_player_uuid,opta_team_id,opta_team_uuid
Buba Sangaré,633425.0,3.0,264.0,1.0,0.04,0.96,1.0,1.0,100.0,0.04,Buba,Sangaré,2007-08-06,19.09,954.0,2.0,Defender,Full Back,anzk8a183bh3gf3gcuz0v0tuc,4yg9ttzw0m51048doksv8uq5r,Elche CF,Elche,Elche,ELC,29.0,385.806,14.0,179.97,0.0,0.0,0.0,0.0,13.304,12.855,6.0,1.0,5.0,0.0,6.0,25.0,9.0,36.0,3.0,1.0,33.333,,,,,,,,,,633425.0,264.0,3.0,0.0,0.0,0.0,0.0,0.041,0.04,0.0,0.0,Buba,Sangaré,2007-08-06,19.09,954.0,2.0,Defender,Full Back,anzk8a183bh3gf3gcuz0v0tuc,4yg9ttzw0m51048doksv8uq5r,Elche CF,Elche,Elche,ELC,633425.0,264.0,3.0,105.0,91.0,86.67,32.0,22.0,68.75,2.0,0.0,0.0,0.0,0.0,0.0,Buba,Sangaré,2007-08-06,19.09,954.0,2.0,Defender,Full Back,anzk8a183bh3gf3gcuz0v0tuc,4yg9ttzw0m51048doksv8uq5r,Elche CF,Elche,Elche,ELC,633425,anzk8a183bh3gf3gcuz0v0tuc,954,4yg9ttzw0m51048doksv8uq5r
Cala,568812.0,3.0,228.0,1.0,0.61,0.39,6.0,4.0,16.67,0.1,Álex,Calatrava Torrado,2000-06-22,26.22,177.0,22.0,Midfielder,Attacking Midfielder,6fh3f8iawdfay3q4od23itpuc,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,31.0,313.316,17.0,139.02,1.0,0.0,0.0,0.0,10.107,8.178,9.0,1.0,8.0,0.0,4.0,28.0,13.0,46.429,5.0,2.0,40.0,,,,,,,,,,568812.0,228.0,3.0,2.0,2.0,2.53,0.0,0.176,0.176,0.0,0.0,Álex,Calatrava Torrado,2000-06-22,26.22,177.0,22.0,Midfielder,Attacking Midfielder,6fh3f8iawdfay3q4od23itpuc,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,568812.0,228.0,3.0,79.0,57.0,72.15,33.0,23.0,69.7,3.0,0.0,0.0,0.0,0.0,0.0,Álex,Calatrava Torrado,2000-06-22,26.22,177.0,22.0,Midfielder,Attacking Midfielder,6fh3f8iawdfay3q4od23itpuc,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,568812,6fh3f8iawdfay3q4od23itpuc,177,c8llrezkm3b3op4afrou6b487
Carl Starfelt,174249.0,2.0,128.0,0.0,0.17,-0.17,2.0,0.0,0.0,0.08,Carl,Starfelt,1995-06-01,31.28,176.0,2.0,Defender,Central Defender,cksi669gcnskpytzh70a43it,6f27yvbqcngegwsg2ozxxdj4,Real Club Celta de Vigo,Celta de Vigo,Celta,CEL,12.0,136.663,9.0,118.02,0.0,0.0,0.0,0.0,11.389,13.113,5.0,2.0,8.0,0.0,9.0,8.0,6.0,75.0,9.0,4.0,44.444,,,,,,,,,,174249.0,128.0,2.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,Carl,Starfelt,1995-06-01,31.28,176.0,2.0,Defender,Central Defender,cksi669gcnskpytzh70a43it,6f27yvbqcngegwsg2ozxxdj4,Real Club Celta de Vigo,Celta de Vigo,Celta,CEL,174249.0,128.0,2.0,102.0,101.0,99.02,6.0,5.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,Carl,Starfelt,1995-06-01,31.28,176.0,2.0,Defender,Central Defender,cksi669gcnskpytzh70a43it,6f27yvbqcngegwsg2ozxxdj4,Real Club Celta de Vigo,Celta de Vigo,Celta,CEL,174249,cksi669gcnskpytzh70a43it,176,6f27yvbqcngegwsg2ozxxdj4
Carles Aleñá,179271.0,2.0,11.0,0.0,0.02,-0.02,1.0,1.0,0.0,0.02,Carles,Aleñá,1998-01-05,28.68,173.0,10.0,Midfielder,Central Midfielder,eiqt71z69beq7akuhot0foset,4dtdjgnpdq9uw4sdutti0vaar,Deportivo Alavés,Alavés,Alavés,ALA,5.0,43.376,3.0,26.565,0.0,0.0,0.0,0.0,8.675,8.855,1.0,0.0,0.0,0.0,0.0,3.0,1.0,33.333,0.0,0.0,0.0,,,,,,,,,,179271.0,11.0,2.0,1.0,1.0,5.56,0.0,0.016,0.016,0.0,0.0,Carles,Aleñá,1998-01-05,28.68,173.0,10.0,Midfielder,Central Midfielder,eiqt71z69beq7akuhot0foset,4dtdjgnpdq9uw4sdutti0vaar,Deportivo Alavés,Alavés,Alavés,ALA,179271.0,11.0,2.0,18.0,17.0,94.44,5.0,5.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,Carles,Aleñá,1998-01-05,28.68,173.0,10.0,Midfielder,Central Midfielder,eiqt71z69beq7akuhot0foset,4dtdjgnpdq9uw4sdutti0vaar,Deportivo Alavés,Alavés,Alavés,ALA,179271,eiqt71z69beq7akuhot0foset,173,4dtdjgnpdq9uw4sdutti0vaar
Carlos Dotor,448178.0,3.0,230.0,0.0,0.03,-0.03,1.0,1.0,0.0,0.03,Carlos,Dotor,2001-03-15,25.49,182.0,8.0,Midfielder,0,cyo6sdiy84t6b9nk46snawq5m,7012hpp3p5vg4fzyn3h0yvf09,Málaga CF,Málaga,Málaga,MAL,43.0,422.348,16.0,122.535,1.0,0.0,0.0,0.0,9.822,7.658,7.0,2.0,14.0,0.0,0.0,15.0,9.0,60.0,0.0,0.0,0.0,,,,,,,,,,448178.0,230.0,3.0,2.0,2.0,1.48,0.0,0.086,0.086,0.0,0.0,Carlos,Dotor,2001-03-15,25.49,182.0,8.0,Midfielder,0,cyo6sdiy84t6b9nk46snawq5m,7012hpp3p5vg4fzyn3h0yvf09,Málaga CF,Málaga,Málaga,MAL,448178.0,230.0,3.0,135.0,115.0,85.19,43.0,37.0,86.05,1.0,0.0,0.0,1.0,0.0,0.0,Carlos,Dotor,2001-03-15,25.49,182.0,8.0,Midfielder,0,cyo6sdiy84t6b9nk46snawq5m,7012hpp3p5vg4fzyn3h0yvf09,Málaga CF,Málaga,Málaga,MAL,448178,cyo6sdiy84t6b9nk46snawq5m,182,7012hpp3p5vg4fzyn3h0yvf09
Carlos Espí,645745.0,2.0,14.0,1.0,0.75,0.25,1.0,1.0,100.0,0.75,Carlos,Espí,2005-07-24,21.13,186.0,19.0,Forward,0,cbh5v5yi380uvbt5z2xbxemfo,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,1.0,7.341,0.0,-5.145,0.0,0.0,0.0,0.0,7.341,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,,,,,,,,,,645745.0,14.0,2.0,1.0,1.0,33.33,0.0,0.037,0.037,0.0,0.0,Carlos,Espí,2005-07-24,21.13,186.0,19.0,Forward,0,cbh5v5yi380uvbt5z2xbxemfo,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,645745.0,14.0,2.0,3.0,2.0,66.67,3.0,2.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,Carlos,Espí,2005-07-24,21.13,186.0,19.0,Forward,0,cbh5v5yi380uvbt5z2xbxemfo,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,645745,cbh5v5yi380uvbt5z2xbxemfo,186,3kq9cckrnlogidldtdie2fkbl
Carlos Maciá,710081.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos,Maciá,2008-09-01,18.02,449.0,26.0,Midfielder,0,bzq3430ybx8y4n09hgqtxkt90,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,6.0,42.292,1.0,12.075,0.0,0.0,0.0,0.0,7.049,12.075,4.0,2.0,3.0,0.0,3.0,9.0,4.0,44.444,1.0,0.0,0.0,,,,,,,,,,710081.0,45.0,2.0,0.0,0.0,0.0,0.0,0.017,0.017,0.0,0.0,Carlos,Maciá,2008-09-01,18.02,449.0,26.0,Midfielder,0,bzq3430ybx8y4n09hgqtxkt90,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,710081.0,45.0,2.0,40.0,37.0,92.5,7.0,5.0,71.43,0.0,0.0,0.0,0.0,0.0,0.0,Carlos,Maciá,2008-09-01,18.02,449.0,26.0,Midfielder,0,bzq3430ybx8y4n09hgqtxkt90,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,710081,bzq3430ybx8y4n09hgqtxkt90,449,74mcjsm72vr3l9pw2i4qfjchj
Carlos Martín,531219.0,1.0,57.0,0.0,0.07,-0.07,2.0,0.0,0.0,0.03,Carlos,Martín,2002-04-22,24.38,175.0,12.0,Forward,Striker,c90gk99jn34wxtlad784hpnv8,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,2.0,18.097,1.0,14.07,1.0,0.0,0.0,0.0,9.048,14.07,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,33.333,,,,,,,,,,531219.0,57.0,1.0,0.0,0.0,0.0,0.0,0.069,0.069,0.0,0.0,Carlos,Martín,2002-04-22,24.38,175.0,12.0,Forward,Striker,c90gk99jn34wxtlad784hpnv8,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,531219.0,57.0,1.0,20.0,15.0,75.0,13.0,8.0,61.54,1.0,0.0,0.0,0.0,0.0,0.0,Carlos,Martín,2002-04-22,24.38,175.0,12.0,Forward,Striker,c90gk99jn34wxtlad784hpnv8,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,531219,c90gk99jn34wxtlad784hpnv8,175,4ku8o6uf87yd8iecdalipo6wd
Carlos Protesoni,244707.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos,Protesoni,1998-03-30,28.45,173.0,23.0,Midfielder,Central Midfielder,16mj3l623plqx1hm9zvpvn5yh,4dtdjgnpdq9uw4sdutti0vaar,Deportivo Alavés,Alavés,Alavés,ALA,3.0,75.91,1.0,0.525,0.0,0.0,1.0,0.0,25.303,0.525,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,,,,,,,,,,244707.0,19.0,1.0,1.0,1.0,20.0,0.0,0.004,0.004,0.0,0.0,Carlos,Protesoni,1998-03-30,28.45,173.0,23.0,Midfielder,Central Midfielder,16mj3l623plqx1hm9zvpvn5yh,4dtdjgnpdq9uw4sdutti0vaar,Deportivo Alavés,Alavés,Alavés,ALA,244707.0,19.0,1.0,5.0,4.0,80.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos,Protesoni,1998-03-30,28.45,173.0,23.0,Midfielder,Central Midfielder,16mj3l623plqx1hm9zvpvn5yh,4dtdjgnpdq9uw4sdutti0vaar,Deportivo Alavés,Alavés,Alavés,ALA,244707,16mj3l623plqx1hm9zvpvn5yh,173,4dtdjgnpdq9uw4sdutti0vaar
Carlos Puga,562075.0,3.0,222.0,0.0,0.02,-0.02,1.0,0.0,0.0,0.02,Carlos,Puga,2000-11-26,25.79,182.0,3.0,Defender,Full Back,9xo5ysik9fasf8vvpn5htwuay,7012hpp3p5vg4fzyn3h0yvf09,Málaga CF,Málaga,Málaga,MAL,32.0,399.148,19.0,281.925,0.0,0.0,1.0,0.0,12.473,14.838,7.0,4.0,9.0,1.0,6.0,33.0,17.0,51.515,3.0,1.0,33.333,,,,,,,,,,562075.0,222.0,3.0,1.0,1.0,0.86,0.0,0.105,0.105,0.0,0.0,Carlos,Puga,2000-11-26,25.79,182.0,3.0,Defender,Full Back,9xo5ysik9fasf8vvpn5htwuay,7012hpp3p5vg4fzyn3h0yvf09,Málaga CF,Málaga,Málaga,MAL,562075.0,222.0,3.0,116.0,96.0,82.76,37.0,29.0,78.38,2.0,0.0,0.0,0.0,0.0,0.0,Carlos,Puga,2000-11-26,25.79,182.0,3.0,Defender,Full Back,9xo5ysik9fasf8vvpn5htwuay,7012hpp3p5vg4fzyn3h0yvf09,Málaga CF,Málaga,Málaga,MAL,562075,9xo5ysik9fasf8vvpn5htwuay,182,7012hpp3p5vg4fzyn3h0yvf09
Carlos Romero,588993.0,3.0,270.0,0.0,0.06,-0.06,2.0,0.0,0.0,0.03,Carlos,Romero,2001-10-29,24.86,449.0,20.0,Defender,Full Back,5djkwcoflvxcv5oida6txfyp6,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,50.0,560.346,23.0,259.665,1.0,0.0,1.0,0.0,11.207,11.29,6.0,1.0,17.0,0.0,6.0,25.0,17.0,68.0,4.0,3.0,75.0,,,,,,,,,,588993.0,270.0,3.0,2.0,2.0,1.32,0.0,0.18,0.179,0.0,0.0,Carlos,Romero,2001-10-29,24.86,449.0,20.0,Defender,Full Back,5djkwcoflvxcv5oida6txfyp6,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,588993.0,270.0,3.0,153.0,136.0,88.89,48.0,40.0,83.33,6.0,1.0,16.67,0.0,0.0,0.0,Carlos,Romero,2001-10-29,24.86,449.0,20.0,Defender,Full Back,5djkwcoflvxcv5oida6txfyp6,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,588993,5djkwcoflvxcv5oida6txfyp6,449,74mcjsm72vr3l9pw2i4qfjchj
Carlos Soler,224860.0,3.0,204.0,0.0,0.06,-0.06,1.0,0.0,0.0,0.06,Carlos,Soler,1997-01-02,29.69,188.0,18.0,Midfielder,Central Midfielder,dsmcqfl0e1be4ag7czbnolo15,63f5h8t5e9qm1fqmvfkb23ghh,Real Sociedad de Fútbol,Real Sociedad,Real Sociedad,RSO,23.0,200.02,13.0,107.835,0.0,0.0,0.0,0.0,8.697,8.295,5.0,0.0,14.0,2.0,3.0,12.0,7.0,58.333,2.0,1.0,50.0,,,,,,,,,,224860.0,204.0,3.0,3.0,2.0,1.57,33.33,0.237,0.089,0.0,0.0,Carlos,Soler,1997-01-02,29.69,188.0,18.0,Midfielder,Central Midfielder,dsmcqfl0e1be4ag7czbnolo15,63f5h8t5e9qm1fqmvfkb23ghh,Real Sociedad de Fútbol,Real Sociedad,Real Sociedad,RSO,224860.0,204.0,3.0,134.0,120.0,89.55,30.0,25.0,83.33,1.0,0.0,0.0,0.0,0.0,0.0,Carlos,Soler,1997-01-02,29.69,188.0,18.0,Midfielder,Central Midfielder,dsmcqfl0e1be4ag7czbnolo15,63f5h8t5e9qm1fqmvfkb23ghh,Real Sociedad de Fútbol,Real Sociedad,Real Sociedad,RSO,224860,dsmcqfl0e1be4ag7czbnolo15,188,63f5h8t5e9qm1fqmvfkb23ghh
Carlos Sánchez,720621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos,Sánchez,2005-04-19,21.39,189.0,30.0,Defender,0,720621,bzkwzatvwahmbzok1ymm5vqa1,Real Racing Club,Racing de Santander,Santander,RAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,720621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos,Sánchez,2005-04-19,21.39,189.0,30.0,Defender,0,720621,bzkwzatvwahmbzok1ymm5vqa1,Real Racing Club,Racing de Santander,Santander,RAC,720621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos,Sánchez,2005-04-19,21.39,189.0,30.0,Defender,0,720621,bzkwzatvwahmbzok1ymm5vqa1,Real Racing Club,Racing de Santander,Santander,RAC,720621,720621,189,bzkwzatvwahmbzok1ymm5vqa1
Carlos Álvarez,494921.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos,Álvarez,2003-08-06,23.09,855.0,10.0,Midfielder,Attacking Midfielder,6gtfe9aysdrcht4v2rluu0ley,4grc9qgcvusllap8h5j6gc5h5,Levante UD,Levante,Levante,LEV,7.0,106.829,6.0,80.115,0.0,0.0,1.0,0.0,15.261,13.352,0.0,0.0,3.0,0.0,0.0,4.0,2.0,50.0,0.0,0.0,0.0,,,,,,,,,,494921.0,45.0,1.0,1.0,1.0,7.14,0.0,0.014,0.014,0.0,0.0,Carlos,Álvarez,2003-08-06,23.09,855.0,10.0,Midfielder,Attacking Midfielder,6gtfe9aysdrcht4v2rluu0ley,4grc9qgcvusllap8h5j6gc5h5,Levante UD,Levante,Levante,LEV,494921.0,45.0,1.0,14.0,12.0,85.71,5.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos,Álvarez,2003-08-06,23.09,855.0,10.0,Midfielder,Attacking Midfielder,6gtfe9aysdrcht4v2rluu0ley,4grc9qgcvusllap8h5j6gc5h5,Levante UD,Levante,Levante,LEV,494921,6gtfe9aysdrcht4v2rluu0ley,855,4grc9qgcvusllap8h5j6gc5h5
Cestero,499358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jorge,Cestero Sancho,2006-03-24,20.46,186.0,29.0,Midfielder,0,499358,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,499358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jorge,Cestero Sancho,2006-03-24,20.46,186.0,29.0,Midfielder,0,499358,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,499358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jorge,Cestero Sancho,2006-03-24,20.46,186.0,29.0,Midfielder,0,499358,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,499358,499358,186,3kq9cckrnlogidldtdie2fkbl
Cheikh Thiam,696086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheikh,Thiam,2005-11-07,20.84,449.0,30.0,Midfielder,0,696086,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,696086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheikh,Thiam,2005-11-07,20.84,449.0,30.0,Midfielder,0,696086,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,696086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheikh,Thiam,2005-11-07,20.84,449.0,30.0,Midfielder,0,696086,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,696086,696086,449,74mcjsm72vr3l9pw2i4qfjchj
Chidera Ejuke,250437.0,3.0,92.0,1.0,0.34,0.66,2.0,1.0,50.0,0.17,Chidera,Ejuke,1998-01-02,28.69,179.0,21.0,Forward,Winger,6ufkq71qh9wrfyaez5yi94e09,10eyb18v5puw4ez03ocaug09m,Sevilla FC,Sevilla,Sevilla,SEV,21.0,305.234,12.0,216.51,2.0,1.0,1.0,0.0,14.535,18.042,3.0,0.0,10.0,0.0,1.0,19.0,11.0,57.895,3.0,1.0,33.333,,,,,,,,,,250437.0,92.0,3.0,1.0,1.0,5.0,0.0,0.038,0.038,0.0,0.0,Chidera,Ejuke,1998-01-02,28.69,179.0,21.0,Forward,Winger,6ufkq71qh9wrfyaez5yi94e09,10eyb18v5puw4ez03ocaug09m,Sevilla FC,Sevilla,Sevilla,SEV,250437.0,92.0,3.0,20.0,18.0,90.0,6.0,5.0,83.33,3.0,0.0,0.0,0.0,0.0,0.0,Chidera,Ejuke,1998-01-02,28.69,179.0,21.0,Forward,Winger,6ufkq71qh9wrfyaez5yi94e09,10eyb18v5puw4ez03ocaug09m,Sevilla FC,Sevilla,Sevilla,SEV,250437,6ufkq71qh9wrfyaez5yi94e09,179,10eyb18v5puw4ez03ocaug09m
Chupe,620045.0,3.0,270.0,1.0,1.95,-0.95,8.0,1.0,12.5,0.24,Carlos,Ruiz Rubio,2004-08-24,22.04,182.0,9.0,Forward,Striker,57t5u1nz5em7gvnhbgkamr310,7012hpp3p5vg4fzyn3h0yvf09,Málaga CF,Málaga,Málaga,MAL,13.0,174.771,8.0,95.55,1.0,0.0,1.0,0.0,13.444,11.944,2.0,0.0,1.0,0.0,6.0,13.0,5.0,38.462,9.0,4.0,44.444,,,,,,,,,,620045.0,270.0,3.0,2.0,2.0,3.92,0.0,0.084,0.084,0.0,0.0,Carlos,Ruiz Rubio,2004-08-24,22.04,182.0,9.0,Forward,Striker,57t5u1nz5em7gvnhbgkamr310,7012hpp3p5vg4fzyn3h0yvf09,Málaga CF,Málaga,Málaga,MAL,620045.0,270.0,3.0,52.0,37.0,71.15,27.0,18.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,Carlos,Ruiz Rubio,2004-08-24,22.04,182.0,9.0,Forward,Striker,57t5u1nz5em7gvnhbgkamr310,7012hpp3p5vg4fzyn3h0yvf09,Málaga CF,Málaga,Málaga,MAL,620045,57t5u1nz5em7gvnhbgkamr310,182,7012hpp3p5vg4fzyn3h0yvf09
Clemens Riedel,514968.0,2.0,156.0,0.0,0.02,-0.02,1.0,1.0,0.0,0.02,Clemens,Riedel,2003-07-19,23.14,177.0,5.0,Defender,Central Defender,53bjqee7oomr7czgfmm1mcy96,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,13.0,130.442,5.0,78.54,0.0,0.0,0.0,0.0,10.034,15.708,2.0,0.0,1.0,0.0,10.0,10.0,2.0,20.0,6.0,4.0,66.667,,,,,,,,,,514968.0,156.0,2.0,0.0,0.0,0.0,0.0,0.016,0.016,0.0,0.0,Clemens,Riedel,2003-07-19,23.14,177.0,5.0,Defender,Central Defender,53bjqee7oomr7czgfmm1mcy96,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,514968.0,156.0,2.0,100.0,82.0,82.0,12.0,7.0,58.33,0.0,0.0,0.0,0.0,0.0,0.0,Clemens,Riedel,2003-07-19,23.14,177.0,5.0,Defender,Central Defender,53bjqee7oomr7czgfmm1mcy96,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,514968,53bjqee7oomr7czgfmm1mcy96,177,c8llrezkm3b3op4afrou6b487
Cristian Romero,221632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cristian,Romero,1998-04-27,28.37,175.0,21.0,Defender,Central Defender,221632,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,221632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cristian,Romero,1998-04-27,28.37,175.0,21.0,Defender,Central Defender,221632,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,221632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cristian,Romero,1998-04-27,28.37,175.0,21.0,Defender,Central Defender,221632,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,221632,221632,175,4ku8o6uf87yd8iecdalipo6wd
