player,attack_player_id,attack_apps,attack_mins_played,attack_goals,attack_xg,attack_goals_vs_xg,attack_shots,attack_shots_on_target,attack_shot_conv,attack_xg_per_shot,attack_first_name,attack_last_name,attack_date_of_birth,attack_age,attack_team_id,attack_shirt_number,attack_squad_position,attack_squad_position_detailed,attack_player_uuid,attack_team_uuid,attack_contestantName,attack_contestantClubName,attack_contestantShortName,attack_contestantCode,carries_carries,carries_carry_distance,carries_progressive_carries,carries_progressive_distance,carries_shot_ending,carries_goal_ending,carries_chance_ending,carries_assist_ending,carries_dist_per_carry,carries_dist_per_progressive_carry,defending_tackles,defending_interceptions,defending_recoveries,defending_blocks,defending_clearances,defending_ground_duels,defending_ground_duels_won,defending_ground_duel_perc,defending_aerial_duels,defending_aerial_duels_won,defending_aerial_duel_perc,goalkeeping_team_mins,goalkeeping_team_mins_perc,goalkeeping_ogs,goalkeeping_goals_conceded,goalkeeping_saves_made,goalkeeping_save_perc,goalkeeping_goals_prevented,goalkeeping_goals_prevented_rate,goalkeeping_xgot_conceded,possession_chanceCreation_player_id,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_chanceCreation_first_name,possession_chanceCreation_last_name,possession_chanceCreation_date_of_birth,possession_chanceCreation_age,possession_chanceCreation_team_id,possession_chanceCreation_shirt_number,possession_chanceCreation_squad_position,possession_chanceCreation_squad_position_detailed,possession_chanceCreation_player_uuid,possession_chanceCreation_team_uuid,possession_chanceCreation_contestantName,possession_chanceCreation_contestantClubName,possession_chanceCreation_contestantShortName,possession_chanceCreation_contestantCode,possession_passing_player_id,possession_passing_mins_played,possession_passing_apps,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,possession_passing_first_name,possession_passing_last_name,possession_passing_date_of_birth,possession_passing_age,possession_passing_team_id,possession_passing_shirt_number,possession_passing_squad_position,possession_passing_squad_position_detailed,possession_passing_player_uuid,possession_passing_team_uuid,possession_passing_contestantName,possession_passing_contestantClubName,possession_passing_contestantShortName,possession_passing_contestantCode,opta_player_id,opta_player_uuid,opta_team_id,opta_team_uuid
Darryl Bakola,634416.0,2.0,180.0,0.0,0.07,-0.07,1.0,0.0,0.0,0.07,Darryl,Bakola,2007-11-30,18.77,2182.0,50.0,Midfielder,Attacking Midfielder,exqldi3zpsfhvhhvphmpw1ez8,6tuibxq39fdryu8ou06wcm0q3,US Sassuolo Calcio,Sassuolo,Sassuolo,SAS,40.0,469.983,22.0,287.07,1.0,0.0,2.0,0.0,11.75,13.049,6.0,1.0,16.0,1.0,0.0,24.0,13.0,54.167,1.0,1.0,100.0,,,,,,,,,,634416.0,180.0,2.0,3.0,3.0,2.75,0.0,0.229,0.229,0.0,0.0,Darryl,Bakola,2007-11-30,18.77,2182.0,50.0,Midfielder,Attacking Midfielder,exqldi3zpsfhvhhvphmpw1ez8,6tuibxq39fdryu8ou06wcm0q3,US Sassuolo Calcio,Sassuolo,Sassuolo,SAS,634416.0,180.0,2.0,110.0,94.0,85.45,34.0,26.0,76.47,4.0,1.0,25.0,1.0,0.0,0.0,Darryl,Bakola,2007-11-30,18.77,2182.0,50.0,Midfielder,Attacking Midfielder,exqldi3zpsfhvhhvphmpw1ez8,6tuibxq39fdryu8ou06wcm0q3,US Sassuolo Calcio,Sassuolo,Sassuolo,SAS,634416,exqldi3zpsfhvhhvphmpw1ez8,2182,6tuibxq39fdryu8ou06wcm0q3
David Neres,235887.0,1.0,10.0,0.0,0.01,-0.01,1.0,0.0,0.0,0.01,David,Neres Campos,1997-03-03,29.52,459.0,7.0,Forward,Winger,7pi4j76iy3cfh0bfkxf9x8ell,gi0l1habji5hpgar77dl5jqe,SSC Napoli,Napoli,Napoli,NAP,4.0,45.195,1.0,21.945,1.0,0.0,0.0,0.0,11.299,21.945,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,235887.0,10.0,1.0,0.0,0.0,0.0,0.0,0.065,0.065,0.0,0.0,David,Neres Campos,1997-03-03,29.52,459.0,7.0,Forward,Winger,7pi4j76iy3cfh0bfkxf9x8ell,gi0l1habji5hpgar77dl5jqe,SSC Napoli,Napoli,Napoli,NAP,235887.0,10.0,1.0,4.0,4.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,David,Neres Campos,1997-03-03,29.52,459.0,7.0,Forward,Winger,7pi4j76iy3cfh0bfkxf9x8ell,gi0l1habji5hpgar77dl5jqe,SSC Napoli,Napoli,Napoli,NAP,235887,7pi4j76iy3cfh0bfkxf9x8ell,459,gi0l1habji5hpgar77dl5jqe
David Pejicic,577947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David,Pejicic,2007-06-14,19.24,136.0,79.0,Midfielder,Attacking Midfielder,577947,dxq76zcvnokq07cszdx0i6kve,Udinese Calcio,Udinese,Udinese,UDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,577947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David,Pejicic,2007-06-14,19.24,136.0,79.0,Midfielder,Attacking Midfielder,577947,dxq76zcvnokq07cszdx0i6kve,Udinese Calcio,Udinese,Udinese,UDI,577947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David,Pejicic,2007-06-14,19.24,136.0,79.0,Midfielder,Attacking Midfielder,577947,dxq76zcvnokq07cszdx0i6kve,Udinese Calcio,Udinese,Udinese,UDI,577947,577947,136,dxq76zcvnokq07cszdx0i6kve
David Puczka,520217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David,Puczka,2005-01-26,21.62,990.0,31.0,Defender,Full Back,520217,4kumqzwifv478caxed8zywlh3,Genoa CFC,Genoa,Genoa,GEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,520217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David,Puczka,2005-01-26,21.62,990.0,31.0,Defender,Full Back,520217,4kumqzwifv478caxed8zywlh3,Genoa CFC,Genoa,Genoa,GEN,520217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David,Puczka,2005-01-26,21.62,990.0,31.0,Defender,Full Back,520217,4kumqzwifv478caxed8zywlh3,Genoa CFC,Genoa,Genoa,GEN,520217,520217,990,4kumqzwifv478caxed8zywlh3
David Romero,482766.0,1.0,28.0,0.0,0.2,-0.2,3.0,3.0,0.0,0.07,David,Romero,2003-03-25,23.46,131.0,9.0,Forward,Striker,7fjuocjtwoad4kit5l7fg5x0q,5aosfavi55p40c65lkriqnqnl,Parma Calcio 1913,Parma,Parma,PAR,3.0,41.251,2.0,33.075,1.0,0.0,0.0,0.0,13.75,16.538,1.0,0.0,2.0,0.0,0.0,4.0,3.0,75.0,1.0,1.0,100.0,,,,,,,,,,482766.0,28.0,1.0,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,David,Romero,2003-03-25,23.46,131.0,9.0,Forward,Striker,7fjuocjtwoad4kit5l7fg5x0q,5aosfavi55p40c65lkriqnqnl,Parma Calcio 1913,Parma,Parma,PAR,482766.0,28.0,1.0,6.0,3.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,David,Romero,2003-03-25,23.46,131.0,9.0,Forward,Striker,7fjuocjtwoad4kit5l7fg5x0q,5aosfavi55p40c65lkriqnqnl,Parma Calcio 1913,Parma,Parma,PAR,482766,7fjuocjtwoad4kit5l7fg5x0q,131,5aosfavi55p40c65lkriqnqnl
David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,100.0,0.0,7.0,7.0,50.0,-2.06,0.57,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51940,e00004wkpfc8jawioejmpu1n9,125,4raiad4l2j5lkfaz92pk4osb
Davide Bartesaghi,586248.0,2.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Davide,Bartesaghi,2005-12-29,20.69,120.0,33.0,Defender,Full Back,7odl8qgd0qak6w4ox0t3kg3kk,9dntj5dioj5ex52yrgwzxrq9l,AC Milan,Milan,Milan,MIL,6.0,79.552,4.0,67.515,0.0,0.0,1.0,0.0,13.259,16.879,4.0,1.0,5.0,0.0,4.0,11.0,5.0,45.455,4.0,2.0,50.0,,,,,,,,,,586248.0,111.0,2.0,4.0,4.0,8.33,0.0,0.432,0.426,0.0,0.0,Davide,Bartesaghi,2005-12-29,20.69,120.0,33.0,Defender,Full Back,7odl8qgd0qak6w4ox0t3kg3kk,9dntj5dioj5ex52yrgwzxrq9l,AC Milan,Milan,Milan,MIL,586248.0,111.0,2.0,49.0,41.0,83.67,14.0,11.0,78.57,2.0,2.0,100.0,0.0,0.0,0.0,Davide,Bartesaghi,2005-12-29,20.69,120.0,33.0,Defender,Full Back,7odl8qgd0qak6w4ox0t3kg3kk,9dntj5dioj5ex52yrgwzxrq9l,AC Milan,Milan,Milan,MIL,586248,7odl8qgd0qak6w4ox0t3kg3kk,120,9dntj5dioj5ex52yrgwzxrq9l
Davide Frattesi,235453.0,2.0,126.0,2.0,0.63,1.37,3.0,2.0,66.67,0.21,Davide,Frattesi,1999-09-22,26.97,129.0,16.0,Midfielder,Central Midfielder,4qejyummzkrfllds8ord642qx,btcy9nra9ak4m22ovr2ia6m5v,SS Lazio,Lazio,Lazio,LAZ,12.0,118.581,6.0,44.94,1.0,0.0,1.0,0.0,9.882,7.49,4.0,3.0,5.0,1.0,0.0,19.0,7.0,36.842,1.0,0.0,0.0,,,,,,,,,,235453.0,126.0,2.0,2.0,2.0,7.14,0.0,0.138,0.138,0.0,0.0,Davide,Frattesi,1999-09-22,26.97,129.0,16.0,Midfielder,Central Midfielder,4qejyummzkrfllds8ord642qx,btcy9nra9ak4m22ovr2ia6m5v,SS Lazio,Lazio,Lazio,LAZ,235453.0,126.0,2.0,29.0,23.0,79.31,10.0,6.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Davide,Frattesi,1999-09-22,26.97,129.0,16.0,Midfielder,Central Midfielder,4qejyummzkrfllds8ord642qx,btcy9nra9ak4m22ovr2ia6m5v,SS Lazio,Lazio,Lazio,LAZ,235453,4qejyummzkrfllds8ord642qx,129,btcy9nra9ak4m22ovr2ia6m5v
Davide Zappacosta,105700.0,2.0,180.0,0.0,0.06,-0.06,2.0,0.0,0.0,0.03,Davide,Zappacosta,1992-06-11,34.25,456.0,77.0,Defender,Wing Back,a69r2pf2w8da4dl0zl4k5vil1,e75syeuawg3ql8nwpi3vr2btz,Atalanta Bergamasca Calcio,Atalanta,Atalanta,ATA,24.0,351.166,17.0,280.245,2.0,0.0,0.0,0.0,14.632,16.485,2.0,0.0,5.0,1.0,2.0,5.0,2.0,40.0,0.0,0.0,0.0,,,,,,,,,,105700.0,180.0,2.0,0.0,0.0,0.0,0.0,0.224,0.221,0.0,0.0,Davide,Zappacosta,1992-06-11,34.25,456.0,77.0,Defender,Wing Back,a69r2pf2w8da4dl0zl4k5vil1,e75syeuawg3ql8nwpi3vr2btz,Atalanta Bergamasca Calcio,Atalanta,Atalanta,ATA,105700.0,180.0,2.0,97.0,89.0,91.75,21.0,17.0,80.95,5.0,0.0,0.0,0.0,0.0,0.0,Davide,Zappacosta,1992-06-11,34.25,456.0,77.0,Defender,Wing Back,a69r2pf2w8da4dl0zl4k5vil1,e75syeuawg3ql8nwpi3vr2btz,Atalanta Bergamasca Calcio,Atalanta,Atalanta,ATA,105700,a69r2pf2w8da4dl0zl4k5vil1,456,e75syeuawg3ql8nwpi3vr2btz
Demba Thiam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,50.0,0.0,3.0,2.0,40.0,-1.18,0.33,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243837,6710kg06aejtq0tq9a7303z6x,742,67z1gqyiuzpmmb15q5fy7ntc4
Demi Akarakiri,644145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Demi,Akarakiri,2007-09-29,18.94,124.0,30.0,Midfielder,Central Midfielder,644145,5rwlg5cfv1hu7yf0ek1zxpzy3,Cagliari Calcio,Cagliari,Cagliari,CAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,644145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Demi,Akarakiri,2007-09-29,18.94,124.0,30.0,Midfielder,Central Midfielder,644145,5rwlg5cfv1hu7yf0ek1zxpzy3,Cagliari Calcio,Cagliari,Cagliari,CAG,644145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Demi,Akarakiri,2007-09-29,18.94,124.0,30.0,Midfielder,Central Midfielder,644145,5rwlg5cfv1hu7yf0ek1zxpzy3,Cagliari Calcio,Cagliari,Cagliari,CAG,644145,644145,124,5rwlg5cfv1hu7yf0ek1zxpzy3
Diego Mascardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,100.0,0.0,4.0,7.0,63.64,-0.99,0.75,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596959,8bou10ttzwz0734eu9qbkk1sk,135,7gnly6999wao1xarwct4p8fe9
Diego Moreira,491011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Diego,Moreira,2004-08-06,22.09,120.0,22.0,Forward,Winger,491011,9dntj5dioj5ex52yrgwzxrq9l,AC Milan,Milan,Milan,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,491011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Diego,Moreira,2004-08-06,22.09,120.0,22.0,Forward,Winger,491011,9dntj5dioj5ex52yrgwzxrq9l,AC Milan,Milan,Milan,MIL,491011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Diego,Moreira,2004-08-06,22.09,120.0,22.0,Forward,Winger,491011,9dntj5dioj5ex52yrgwzxrq9l,AC Milan,Milan,Milan,MIL,491011,491011,120,9dntj5dioj5ex52yrgwzxrq9l
Djibril Sow,185524.0,2.0,73.0,0.0,0.05,-0.05,1.0,0.0,0.0,0.05,Djibril,Sow,1997-02-06,29.59,990.0,97.0,Midfielder,Central Midfielder,7cdiijsvnfc7tafy0zkf4uz9,4kumqzwifv478caxed8zywlh3,Genoa CFC,Genoa,Genoa,GEN,12.0,116.806,5.0,24.57,0.0,0.0,0.0,0.0,9.734,4.914,1.0,0.0,3.0,1.0,0.0,4.0,2.0,50.0,0.0,0.0,0.0,,,,,,,,,,185524.0,73.0,2.0,0.0,0.0,0.0,0.0,0.137,0.026,0.0,0.0,Djibril,Sow,1997-02-06,29.59,990.0,97.0,Midfielder,Central Midfielder,7cdiijsvnfc7tafy0zkf4uz9,4kumqzwifv478caxed8zywlh3,Genoa CFC,Genoa,Genoa,GEN,185524.0,73.0,2.0,58.0,53.0,91.38,14.0,10.0,71.43,0.0,0.0,0.0,1.0,0.0,0.0,Djibril,Sow,1997-02-06,29.59,990.0,97.0,Midfielder,Central Midfielder,7cdiijsvnfc7tafy0zkf4uz9,4kumqzwifv478caxed8zywlh3,Genoa CFC,Genoa,Genoa,GEN,185524,7cdiijsvnfc7tafy0zkf4uz9,990,4kumqzwifv478caxed8zywlh3
Dodô,218445.0,1.0,90.0,0.0,0.01,-0.01,1.0,0.0,0.0,0.01,Domilson,Cordeiro Dos Santos,1998-11-17,27.81,125.0,2.0,Defender,Full Back,9e3t2wyjqzxsn690aysao8cfd,4raiad4l2j5lkfaz92pk4osb,ACF Fiorentina,Fiorentina,Fiorentina,FIO,3.0,38.338,3.0,28.56,0.0,0.0,0.0,0.0,12.779,9.52,1.0,0.0,2.0,0.0,1.0,4.0,2.0,50.0,0.0,0.0,0.0,,,,,,,,,,218445.0,90.0,1.0,0.0,0.0,0.0,0.0,0.005,0.004,0.0,0.0,Domilson,Cordeiro Dos Santos,1998-11-17,27.81,125.0,2.0,Defender,Full Back,9e3t2wyjqzxsn690aysao8cfd,4raiad4l2j5lkfaz92pk4osb,ACF Fiorentina,Fiorentina,Fiorentina,FIO,218445.0,90.0,1.0,29.0,24.0,82.76,4.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Domilson,Cordeiro Dos Santos,1998-11-17,27.81,125.0,2.0,Defender,Full Back,9e3t2wyjqzxsn690aysao8cfd,4raiad4l2j5lkfaz92pk4osb,ACF Fiorentina,Fiorentina,Fiorentina,FIO,218445,9e3t2wyjqzxsn690aysao8cfd,125,4raiad4l2j5lkfaz92pk4osb
Domenico Berardi,116796.0,1.0,18.0,1.0,0.07,0.93,1.0,1.0,100.0,0.07,Domenico,Berardi,1994-08-01,32.11,2182.0,10.0,Forward,Second Striker,m030tubgf3zpgf0axzm7z26t,6tuibxq39fdryu8ou06wcm0q3,US Sassuolo Calcio,Sassuolo,Sassuolo,SAS,3.0,27.594,1.0,10.5,0.0,0.0,0.0,0.0,9.198,10.5,1.0,0.0,3.0,0.0,0.0,2.0,2.0,100.0,1.0,1.0,100.0,,,,,,,,,,116796.0,18.0,1.0,2.0,2.0,16.67,0.0,0.062,0.062,0.0,0.0,Domenico,Berardi,1994-08-01,32.11,2182.0,10.0,Forward,Second Striker,m030tubgf3zpgf0axzm7z26t,6tuibxq39fdryu8ou06wcm0q3,US Sassuolo Calcio,Sassuolo,Sassuolo,SAS,116796.0,18.0,1.0,13.0,12.0,92.31,8.0,7.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,Domenico,Berardi,1994-08-01,32.11,2182.0,10.0,Forward,Second Striker,m030tubgf3zpgf0axzm7z26t,6tuibxq39fdryu8ou06wcm0q3,US Sassuolo Calcio,Sassuolo,Sassuolo,SAS,116796,m030tubgf3zpgf0axzm7z26t,2182,6tuibxq39fdryu8ou06wcm0q3
Dominik Drobnic,577976.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominik,Drobnic,2007-04-05,19.43,131.0,72.0,Defender,Central Defender,a0pgxy0u3ecyl0v1e95cks0lw,5aosfavi55p40c65lkriqnqnl,Parma Calcio 1913,Parma,Parma,PAR,10.0,76.196,3.0,22.365,0.0,0.0,0.0,0.0,7.62,7.455,1.0,0.0,1.0,1.0,9.0,4.0,1.0,25.0,5.0,3.0,60.0,,,,,,,,,,577976.0,90.0,1.0,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,Dominik,Drobnic,2007-04-05,19.43,131.0,72.0,Defender,Central Defender,a0pgxy0u3ecyl0v1e95cks0lw,5aosfavi55p40c65lkriqnqnl,Parma Calcio 1913,Parma,Parma,PAR,577976.0,90.0,1.0,43.0,36.0,83.72,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominik,Drobnic,2007-04-05,19.43,131.0,72.0,Defender,Central Defender,a0pgxy0u3ecyl0v1e95cks0lw,5aosfavi55p40c65lkriqnqnl,Parma Calcio 1913,Parma,Parma,PAR,577976,a0pgxy0u3ecyl0v1e95cks0lw,131,5aosfavi55p40c65lkriqnqnl
Donyell Malen,204646.0,2.0,135.0,5.0,2.78,2.22,10.0,6.0,50.0,0.28,Donyell,Malen,1999-01-19,27.64,121.0,14.0,Forward,Striker,7q96z3aaee5jyccb8pjthi8kp,2tk2l9sgktwc9jhzqdd4mpdtb,AS Roma,Roma,Roma,ROM,26.0,270.988,10.0,101.22,3.0,1.0,1.0,0.0,10.423,10.122,1.0,2.0,5.0,0.0,0.0,15.0,7.0,46.667,0.0,0.0,0.0,,,,,,,,,,204646.0,135.0,2.0,2.0,2.0,5.56,0.0,0.104,0.104,0.0,0.0,Donyell,Malen,1999-01-19,27.64,121.0,14.0,Forward,Striker,7q96z3aaee5jyccb8pjthi8kp,2tk2l9sgktwc9jhzqdd4mpdtb,AS Roma,Roma,Roma,ROM,204646.0,135.0,2.0,36.0,29.0,80.56,19.0,14.0,73.68,0.0,0.0,0.0,0.0,0.0,0.0,Donyell,Malen,1999-01-19,27.64,121.0,14.0,Forward,Striker,7q96z3aaee5jyccb8pjthi8kp,2tk2l9sgktwc9jhzqdd4mpdtb,AS Roma,Roma,Roma,ROM,204646,7q96z3aaee5jyccb8pjthi8kp,121,2tk2l9sgktwc9jhzqdd4mpdtb
Douglas Luiz,230046.0,2.0,169.0,0.0,0.41,-0.41,9.0,2.0,0.0,0.05,Douglas Luiz,Soares de Paulo,1998-05-09,28.34,128.0,12.0,Midfielder,Central Midfielder,7j84ozqdpgupzxevbxemi5tyh,bqbbqm98ud8obe45ds9ohgyrd,Juventus FC,Juventus,Juventus,JUV,21.0,229.929,5.0,53.97,1.0,0.0,0.0,0.0,10.949,10.794,2.0,1.0,7.0,0.0,0.0,15.0,8.0,53.333,2.0,1.0,50.0,,,,,,,,,,230046.0,169.0,2.0,3.0,3.0,2.88,0.0,0.258,0.196,0.0,0.0,Douglas Luiz,Soares de Paulo,1998-05-09,28.34,128.0,12.0,Midfielder,Central Midfielder,7j84ozqdpgupzxevbxemi5tyh,bqbbqm98ud8obe45ds9ohgyrd,Juventus FC,Juventus,Juventus,JUV,230046.0,169.0,2.0,113.0,107.0,94.69,60.0,56.0,93.33,5.0,1.0,20.0,0.0,0.0,0.0,Douglas Luiz,Soares de Paulo,1998-05-09,28.34,128.0,12.0,Midfielder,Central Midfielder,7j84ozqdpgupzxevbxemi5tyh,bqbbqm98ud8obe45ds9ohgyrd,Juventus FC,Juventus,Juventus,JUV,230046,7j84ozqdpgupzxevbxemi5tyh,128,bqbbqm98ud8obe45ds9ohgyrd
Duván Zapata,103086.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Duván,Zapata,1991-04-01,35.45,135.0,91.0,Forward,Striker,30gsjr0xlmjulnz227zfxga8l,7gnly6999wao1xarwct4p8fe9,Torino FC,Torino,Torino,TOR,1.0,43.793,1.0,43.785,0.0,0.0,0.0,0.0,43.793,43.785,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,103086.0,7.0,1.0,0.0,0.0,0.0,0.0,0.007,0.007,0.0,0.0,Duván,Zapata,1991-04-01,35.45,135.0,91.0,Forward,Striker,30gsjr0xlmjulnz227zfxga8l,7gnly6999wao1xarwct4p8fe9,Torino FC,Torino,Torino,TOR,103086.0,7.0,1.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Duván,Zapata,1991-04-01,35.45,135.0,91.0,Forward,Striker,30gsjr0xlmjulnz227zfxga8l,7gnly6999wao1xarwct4p8fe9,Torino FC,Torino,Torino,TOR,103086,30gsjr0xlmjulnz227zfxga8l,135,7gnly6999wao1xarwct4p8fe9
Ebenezer Akinsanmiro,621432.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ebenezer,Akinsanmiro,2004-11-25,21.79,742.0,14.0,Midfielder,Central Midfielder,3o7gvykqi9ldgjrzxl14dqas4,67z1gqyiuzpmmb15q5fy7ntc4,AC Monza,Monza,Monza,MON,12.0,119.323,8.0,71.82,0.0,0.0,0.0,0.0,9.944,8.978,0.0,1.0,2.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,,,,,,,,,,621432.0,36.0,1.0,1.0,1.0,0.0,0.0,0.213,0.212,1.0,1.0,Ebenezer,Akinsanmiro,2004-11-25,21.79,742.0,14.0,Midfielder,Central Midfielder,3o7gvykqi9ldgjrzxl14dqas4,67z1gqyiuzpmmb15q5fy7ntc4,AC Monza,Monza,Monza,MON,621432.0,36.0,1.0,32.0,31.0,96.88,8.0,7.0,87.5,1.0,1.0,100.0,0.0,0.0,0.0,Ebenezer,Akinsanmiro,2004-11-25,21.79,742.0,14.0,Midfielder,Central Midfielder,3o7gvykqi9ldgjrzxl14dqas4,67z1gqyiuzpmmb15q5fy7ntc4,AC Monza,Monza,Monza,MON,621432,3o7gvykqi9ldgjrzxl14dqas4,742,67z1gqyiuzpmmb15q5fy7ntc4
Eddy Kouadio,654936.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eddy,Kouadio,2006-05-07,20.34,742.0,60.0,Defender,Central Defender,dnoda2j8vhyppw1gt0s6x2044,67z1gqyiuzpmmb15q5fy7ntc4,AC Monza,Monza,Monza,MON,21.0,221.076,7.0,64.89,0.0,0.0,1.0,0.0,10.527,9.27,3.0,9.0,6.0,0.0,4.0,5.0,3.0,60.0,1.0,0.0,0.0,,,,,,,,,,654936.0,180.0,2.0,1.0,1.0,1.3,0.0,0.492,0.492,0.0,0.0,Eddy,Kouadio,2006-05-07,20.34,742.0,60.0,Defender,Central Defender,dnoda2j8vhyppw1gt0s6x2044,67z1gqyiuzpmmb15q5fy7ntc4,AC Monza,Monza,Monza,MON,654936.0,180.0,2.0,79.0,65.0,82.28,7.0,3.0,42.86,1.0,0.0,0.0,0.0,0.0,0.0,Eddy,Kouadio,2006-05-07,20.34,742.0,60.0,Defender,Central Defender,dnoda2j8vhyppw1gt0s6x2044,67z1gqyiuzpmmb15q5fy7ntc4,AC Monza,Monza,Monza,MON,654936,dnoda2j8vhyppw1gt0s6x2044,742,67z1gqyiuzpmmb15q5fy7ntc4
Edoardo Corvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,100.0,0.0,3.0,8.0,72.73,-0.96,0.67,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488616,ais3wh8wz8oeyjpwv84o4ybfu,131,5aosfavi55p40c65lkriqnqnl
