source,native_id,name,team_name,team_norm,team_cluster,cluster_id
whoscored,511551,Lucas Bretelle,Le Mans,le mans,le mans,new_2026_34
fotmob,1632788,Rayan Bamba,Le Mans,le mans,le mans,new_2026_35
whoscored,520975,Rayan Bamba,Le Mans,le mans,le mans,new_2026_35
fotmob,1039807,Alexandre Lauray,Le Mans,le mans,le mans,new_2026_36
whoscored,372889,Alexandre Lauray,Le Mans,le mans,le mans,new_2026_36
fotmob,1791882,William Harhouz,Le Mans,le mans,le mans,new_2026_37
whoscored,602708,William Harhouz,Le Mans,le mans,le mans,new_2026_37
fotmob,1438609,Erwan Colas,Le Mans,le mans,le mans,new_2026_38
whoscored,470779,Erwan Colas,Le Mans,le mans,le mans,new_2026_38
fotmob,1317318,Lucas Calodat,Le Mans,le mans,le mans,new_2026_39
whoscored,429023,Lucas Calodat,Le Mans,le mans,le mans,new_2026_39
fotmob,1441582,Arthur Piedfort,Auxerre,auxerre,auxerre,new_2026_4
opta,549914,Arthur Piedfort,Auxerre,auxerre,auxerre,new_2026_4
whoscored,485928,Arthur Piedfort,Auxerre,auxerre,auxerre,new_2026_4
whoscored,362801,Billal Brahimi,Le Mans,le mans,le mans,new_2026_40
fotmob,1068902,Yasser Larouci,Le Mans,le mans,le mans,new_2026_41
whoscored,386971,Yasser Larouci,Le Mans,le mans,le mans,new_2026_41
fotmob,1114371,Ewan Hatfout,Le Mans,le mans,le mans,new_2026_42
fotmob,1202891,Raúl Torrente,Le Mans,le mans,le mans,new_2026_43
fotmob,1359270,Milan Robin,Le Mans,le mans,le mans,new_2026_44
fotmob,1406419,Franjo Ivanovic,Lens,lens,lens,new_2026_45
opta,515168,Franjo Ivanovic,Lens,lens,lens,new_2026_45
whoscored,499993,Franjo Ivanovic,Lens,lens,lens,new_2026_45
fotmob,1053713,Maik Nawrocki,Lens,lens,lens,new_2026_46
opta,484668,Maik Nawrocki,Lens,lens,lens,new_2026_46
whoscored,423273,Maik Nawrocki,Lens,lens,lens,new_2026_46
fotmob,954190,Michal Skóras,Lens,lens,lens,new_2026_47
opta,484672,Michal Skóras,Lens,lens,lens,new_2026_47
whoscored,401354,Michal Skóras,Lens,lens,lens,new_2026_47
fotmob,861445,Michaël Cuisance,Lens,lens,lens,new_2026_48
opta,204730,Michaël Cuisance,Lens,lens,lens,new_2026_48
whoscored,344198,Michaël Cuisance,Lens,lens,lens,new_2026_48
fotmob,1727044,Souleymane Sagnan,Lens,lens,lens,new_2026_49
opta,634379,Souleymane Sagnan,Lens,lens,lens,new_2026_49
whoscored,554952,Souleymane Sagnan,Lens,lens,lens,new_2026_49
fotmob,1474555,Christ Makosso,Auxerre,auxerre,auxerre,new_2026_5
opta,620069,Christ Makosso,Auxerre,auxerre,auxerre,new_2026_5
whoscored,511679,Christ Makosso,Auxerre,auxerre,auxerre,new_2026_5
fotmob,264190,Thorgan Hazard,Lens,lens,lens,new_2026_50
opta,97471,Thorgan Hazard,Lens,lens,lens,new_2026_50
whoscored,101537,Thorgan Hazard,Lens,lens,lens,new_2026_50
fotmob,1288907,Yacine Titraoui,Lens,lens,lens,new_2026_51
opta,562049,Yacine Titraoui,Lens,lens,lens,new_2026_51
whoscored,457785,Yacine Titraoui,Lens,lens,lens,new_2026_51
fotmob,1347229,Basar Önal,Lille,lille,lille,new_2026_52
opta,574035,Basar Önal,Lille,lille,lille,new_2026_52
whoscored,532237,Basar Önal,Lille,lille,lille,new_2026_52
fotmob,1660370,Loun Srdanovic,Lille,lille,lille,new_2026_53
opta,621219,Loun Srdanovic,Lille,lille,lille,new_2026_53
whoscored,541108,Isaac Cossier,Lille,lille,lille,new_2026_54
fotmob,688285,Alec Georgen,Lorient,lorient,lorient,new_2026_55
opta,199663,Alec Georgen,Lorient,lorient,lorient,new_2026_55
whoscored,313693,Alec Georgen,Lorient,lorient,lorient,new_2026_55
fotmob,1399999,Dembo Sylla,Lorient,lorient,lorient,new_2026_56
opta,591255,Dembo Sylla,Lorient,lorient,lorient,new_2026_56
whoscored,476822,Dembo Sylla,Lorient,lorient,lorient,new_2026_56
fotmob,1225704,Noah Mbamba,Lorient,lorient,lorient,new_2026_57
opta,530081,Noah Mbamba,Lorient,lorient,lorient,new_2026_57
fotmob,1107257,Souleymane Faye,Lorient,lorient,lorient,new_2026_58
opta,482432,Souleymane Faye,Lorient,lorient,lorient,new_2026_58
whoscored,499785,Souleymane Faye,Lorient,lorient,lorient,new_2026_58
whoscored,605076,Mamadou Koné,Lorient,lorient,lorient,new_2026_59
fotmob,1387237,Mamadou Diop,Auxerre,auxerre,auxerre,new_2026_6
opta,587304,Mamadou Diop,Auxerre,auxerre,auxerre,new_2026_6
whoscored,467216,Mamadou Diop,Auxerre,auxerre,auxerre,new_2026_6
fotmob,951498,Felix Bacher,Lyon,lyon,lyon,new_2026_60
opta,459633,Felix Bacher,Lyon,lyon,lyon,new_2026_60
whoscored,534281,Felix Bacher,Lyon,lyon,lyon,new_2026_60
fotmob,1368304,Julien Duranville,Lyon,lyon,lyon,new_2026_61
opta,560114,Julien Duranville,Lyon,lyon,lyon,new_2026_61
whoscored,438951,Julien Duranville,Lyon,lyon,lyon,new_2026_61
fotmob,747767,Loïs Openda,Lyon,lyon,lyon,new_2026_62
opta,235084,Loïs Openda,Lyon,lyon,lyon,new_2026_62
fotmob,1081025,Mads Bidstrup,Lyon,lyon,lyon,new_2026_63
opta,481405,Mads Bidstrup,Lyon,lyon,lyon,new_2026_63
whoscored,410457,Mads Bidstrup,Lyon,lyon,lyon,new_2026_63
fotmob,1512829,Mohamed Ouédraogo,Lyon,lyon,lyon,new_2026_64
opta,624682,Mohamed Ouédraogo,Lyon,lyon,lyon,new_2026_64
whoscored,528204,Mohamed Ouédraogo,Lyon,lyon,lyon,new_2026_64
fotmob,1595629,Zachary Athekame,Lyon,lyon,lyon,new_2026_65
opta,622748,Zachary Athekame,Lyon,lyon,lyon,new_2026_65
whoscored,499996,Zachary Athekame,Lyon,lyon,lyon,new_2026_65
fotmob,391064,Neal Maupay,Marseille,marseille,marseille,new_2026_66
opta,115382,Neal Maupay,Marseille,marseille,marseille,new_2026_66
whoscored,119822,Neal Maupay,Marseille,marseille,marseille,new_2026_66
whoscored,523964,Keyliane Abdallah,Marseille,marseille,marseille,new_2026_67
whoscored,322668,Amine Harit,Marseille,marseille,marseille,new_2026_68
fotmob,2130847,Anis Soubeir,Monaco,monaco,monaco,new_2026_69
opta,722369,Anis Soubeir,Monaco,monaco,monaco,new_2026_69
whoscored,642597,Anis Soubeir,Monaco,monaco,monaco,new_2026_69
fotmob,1810011,Rayan Mandengue,Auxerre,auxerre,auxerre,new_2026_7
opta,645666,Rayan Mandengue,Auxerre,auxerre,auxerre,new_2026_7
whoscored,513551,Rayan Mandengue,Auxerre,auxerre,auxerre,new_2026_7
fotmob,1239590,Flávio Nazinho,Monaco,monaco,monaco,new_2026_70
opta,483078,Flávio Nazinho,Monaco,monaco,monaco,new_2026_70
whoscored,411913,Flávio Nazinho,Monaco,monaco,monaco,new_2026_70
fotmob,1709473,Mathys Detourbet,Monaco,monaco,monaco,new_2026_71
opta,652152,Mathys Detourbet,Monaco,monaco,monaco,new_2026_71
fotmob,1651122,Oumar Konaté,Monaco,monaco,monaco,new_2026_72
opta,659292,Oumar Konaté,Monaco,monaco,monaco,new_2026_72
whoscored,642598,Oumar Konaté,Monaco,monaco,monaco,new_2026_72
fotmob,1845327,Safouane Benzahra,Monaco,monaco,monaco,new_2026_73
opta,708057,Safouane Benzahra,Monaco,monaco,monaco,new_2026_73
fotmob,1366936,Stanis Idumbo,Monaco,monaco,monaco,new_2026_74
opta,549946,Stanis Idumbo,Monaco,monaco,monaco,new_2026_74
whoscored,605151,Ilane Touré,Monaco,monaco,monaco,new_2026_75
fotmob,2117308,Aboulaye Camara,Nice,nice,nice,new_2026_76
opta,750207,Aboulaye Camara,Nice,nice,nice,new_2026_76
fotmob,1644329,Issiaga Camara,Nice,nice,nice,new_2026_77
opta,632701,Issiaga Camara,Nice,nice,nice,new_2026_77
fotmob,979759,Nathan N'Goumou,Nice,nice,nice,new_2026_78
opta,469323,Nathan Ngoumou,Nice,nice,nice,new_2026_78
whoscored,375341,Nathan Ngoumou,Nice,nice,nice,new_2026_78
fotmob,2116938,Xavier Mandza,Nice,nice,nice,new_2026_79
opta,672279,Xavier Mandza,Nice,nice,nice,new_2026_79
whoscored,641142,Xavier Mandza,Nice,nice,nice,new_2026_79
fotmob,2155074,Salimou Danfakha,Auxerre,auxerre,auxerre,new_2026_8
opta,750163,Salimou Danfakha,Auxerre,auxerre,auxerre,new_2026_8
whoscored,391542,Youssouf Ndayishimiye,Nice,nice,nice,new_2026_80
whoscored,546936,Everton Pereira,Nice,nice,nice,new_2026_81
whoscored,431067,Mohamed Abdelmonem,Nice,nice,nice,new_2026_82
whoscored,575454,Hamza Koutoune,Nice,nice,nice,new_2026_83
fotmob,1210649,Teddy Boulhendi,Nice,nice,nice,new_2026_84
fotmob,1682313,Dro Fernández,Paris Saint-Germain,paris saintgermain,paris fc,new_2026_85
opta,619825,Dro Fernández,Paris Saint-Germain,paris saintgermain,paris fc,new_2026_85
fotmob,881771,Ferrán Torres,Paris Saint-Germain,paris saintgermain,paris fc,new_2026_86
opta,224444,Ferran Torres,Paris Saint-Germain,paris saintgermain,paris fc,new_2026_86
fotmob,426892,Hamari Traoré,Paris FC,paris fc,paris fc,new_2026_87
opta,174528,Hamari Traoré,Paris FC,paris fc,paris fc,new_2026_87
fotmob,1368318,Luca Koleosho,Paris FC,paris fc,paris fc,new_2026_88
opta,487702,Luca Koleosho,Paris FC,paris fc,paris fc,new_2026_88
whoscored,438959,Luca Koleosho,Paris FC,paris fc,paris fc,new_2026_88
fotmob,210111,Lucas Digne,Paris Saint-Germain,paris saintgermain,paris fc,new_2026_89
opta,101188,Lucas Digne,Paris Saint-Germain,paris saintgermain,paris fc,new_2026_89
whoscored,577894,Elikya Legros,Auxerre,auxerre,auxerre,new_2026_9
fotmob,1396372,Mika Godts,Paris Saint-Germain,paris saintgermain,paris fc,new_2026_90
opta,568465,Mika Godts,Paris Saint-Germain,paris saintgermain,paris fc,new_2026_90
fotmob,1529204,Omar Sissoko,Paris FC,paris fc,paris fc,new_2026_91
opta,630700,Omar Sissoko,Paris FC,paris fc,paris fc,new_2026_91
whoscored,511557,Omar Sissoko,Paris FC,paris fc,paris fc,new_2026_91
fotmob,1709839,Patrick Zabi,Paris FC,paris fc,paris fc,new_2026_92
opta,683822,Patrick Zabi,Paris FC,paris fc,paris fc,new_2026_92
whoscored,550549,Patrick Zabi,Paris FC,paris fc,paris fc,new_2026_92
fotmob,924446,Bryan Reynolds,Rennes,rennes,rennes,new_2026_93
opta,223353,Bryan Reynolds,Rennes,rennes,rennes,new_2026_93
fotmob,1391052,Eliezer Mayenda,Rennes,rennes,rennes,new_2026_94
opta,564406,Eliezer Mayenda,Rennes,rennes,rennes,new_2026_94
fotmob,1701117,Diogo Sousa,Strasbourg,strasbourg,strasbourg,new_2026_95
opta,569691,Diogo Sousa,Strasbourg,strasbourg,strasbourg,new_2026_95
whoscored,497764,Diogo Sousa,Strasbourg,strasbourg,strasbourg,new_2026_95
fotmob,1200984,Filip Jörgensen,Strasbourg,strasbourg,strasbourg,new_2026_96
opta,508479,Filip Jörgensen,Strasbourg,strasbourg,strasbourg,new_2026_96
whoscored,404749,Filip Jörgensen,Strasbourg,strasbourg,strasbourg,new_2026_96
fotmob,1647186,Genesis Antwi,Strasbourg,strasbourg,strasbourg,new_2026_97
opta,591382,Genesis Antwi,Strasbourg,strasbourg,strasbourg,new_2026_97
whoscored,555021,Genesis Antwi,Strasbourg,strasbourg,strasbourg,new_2026_97
opta,691255,Ghianny Kodia,Strasbourg,strasbourg,strasbourg,new_2026_98
fotmob,1071179,Giovanni Reyna,Strasbourg,strasbourg,strasbourg,new_2026_99
opta,427420,Giovanni Reyna,Strasbourg,strasbourg,strasbourg,new_2026_99
whoscored,389087,Giovanni Reyna,Strasbourg,strasbourg,strasbourg,new_2026_99
opta,729203,Adil Bourabaa,,,,
opta,149588,Adrien Monfray,,,,
opta,482549,Alexandre Lauray,,,,
opta,471437,Alexandre Phliponeau,,,,
opta,703779,Anis Ouzenadji,,,,
opta,444395,Antoine Mille,,,,
opta,221456,Antoine Rabillard,,,,
opta,672304,Christ Batola,,,,
opta,222862,Dame Gueye,,,,
opta,563115,Erwan Colas,,,,
opta,554580,Hugo Picard,,,,
opta,749560,Idrissa Soukouna,,,,
opta,480469,Iron Gomis,,,,
opta,496521,Kandet Diawara,,,,
opta,442793,Louis Mafouta,,,,
opta,560489,Lucas Bretelle,,,,
opta,433731,Lucas Buadés,,,,
opta,561736,Lucas Calodat,,,,
opta,628026,Merwan Ifnaoui,,,,
opta,208557,Milan Robin,,,,
opta,550567,Mouhamed Diop,,,,
opta,222388,Nicolas Kocik,,,,
opta,665236,Noa Boissé,,,,
opta,719331,Noah Donkor,,,,
opta,248667,Paolo Gozzi,,,,
opta,568146,Patrick Beach,,,,
opta,653530,Rayan Bamba,,,,
opta,519534,Raúl Torrente,,,,
opta,121150,Renaud Ripart,,,,
opta,511500,Théo Eyoum,,,,
opta,701214,William Harhouz,,,,
opta,749559,Yacouba Koné,,,,
opta,432990,Yasser Larouci,,,,
opta,620415,Yvann Titi,,,,
