player,attack_player_id,attack_apps,attack_mins_played,attack_goals,attack_xg,attack_goals_vs_xg,attack_shots,attack_shots_on_target,attack_shot_conv,attack_xg_per_shot,attack_first_name,attack_last_name,attack_date_of_birth,attack_age,attack_team_id,attack_shirt_number,attack_squad_position,attack_squad_position_detailed,attack_player_uuid,attack_team_uuid,attack_contestantName,attack_contestantClubName,attack_contestantShortName,attack_contestantCode,carries_carries,carries_carry_distance,carries_progressive_carries,carries_progressive_distance,carries_shot_ending,carries_goal_ending,carries_chance_ending,carries_assist_ending,carries_dist_per_carry,carries_dist_per_progressive_carry,defending_tackles,defending_interceptions,defending_recoveries,defending_blocks,defending_clearances,defending_ground_duels,defending_ground_duels_won,defending_ground_duel_perc,defending_aerial_duels,defending_aerial_duels_won,defending_aerial_duel_perc,goalkeeping_team_mins,goalkeeping_team_mins_perc,goalkeeping_ogs,goalkeeping_goals_conceded,goalkeeping_saves_made,goalkeeping_save_perc,goalkeeping_goals_prevented,goalkeeping_goals_prevented_rate,goalkeeping_xgot_conceded,possession_chanceCreation_player_id,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_chanceCreation_first_name,possession_chanceCreation_last_name,possession_chanceCreation_date_of_birth,possession_chanceCreation_age,possession_chanceCreation_team_id,possession_chanceCreation_shirt_number,possession_chanceCreation_squad_position,possession_chanceCreation_squad_position_detailed,possession_chanceCreation_player_uuid,possession_chanceCreation_team_uuid,possession_chanceCreation_contestantName,possession_chanceCreation_contestantClubName,possession_chanceCreation_contestantShortName,possession_chanceCreation_contestantCode,possession_passing_player_id,possession_passing_mins_played,possession_passing_apps,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,possession_passing_first_name,possession_passing_last_name,possession_passing_date_of_birth,possession_passing_age,possession_passing_team_id,possession_passing_shirt_number,possession_passing_squad_position,possession_passing_squad_position_detailed,possession_passing_player_uuid,possession_passing_team_uuid,possession_passing_contestantName,possession_passing_contestantClubName,possession_passing_contestantShortName,possession_passing_contestantCode,opta_player_id,opta_player_uuid,opta_team_id,opta_team_uuid
Carlos Romero,588993.0,5.0,387.0,0.0,0.18,-0.18,4.0,0.0,0.0,0.04,Carlos,Romero,2001-10-29,24.9,449.0,20.0,Defender,Full Back,5djkwcoflvxcv5oida6txfyp6,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,69.0,768.413,36.0,373.8,1.0,0.0,1.0,0.0,11.136,10.383,7.0,2.0,27.0,2.0,7.0,31.0,20.0,64.516,5.0,3.0,60.0,,,,,,,,,,588993.0,387.0,5.0,2.0,2.0,0.86,0.0,0.272,0.271,0.0,0.0,Carlos,Romero,2001-10-29,24.9,449.0,20.0,Defender,Full Back,5djkwcoflvxcv5oida6txfyp6,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,588993.0,387.0,5.0,236.0,209.0,88.56,80.0,66.0,82.5,9.0,1.0,11.11,0.0,0.0,0.0,Carlos,Romero,2001-10-29,24.9,449.0,20.0,Defender,Full Back,5djkwcoflvxcv5oida6txfyp6,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,588993,5djkwcoflvxcv5oida6txfyp6,449,74mcjsm72vr3l9pw2i4qfjchj
Carlos Soler,224860.0,6.0,374.0,0.0,0.07,-0.07,2.0,1.0,0.0,0.04,Carlos,Soler,1997-01-02,29.73,188.0,18.0,Midfielder,Central Midfielder,dsmcqfl0e1be4ag7czbnolo15,63f5h8t5e9qm1fqmvfkb23ghh,Real Sociedad de Fútbol,Real Sociedad,Real Sociedad,RSO,39.0,360.765,18.0,145.53,0.0,0.0,1.0,0.0,9.25,8.085,6.0,1.0,27.0,2.0,4.0,22.0,11.0,50.0,2.0,1.0,50.0,,,,,,,,,,224860.0,374.0,6.0,9.0,5.0,2.35,33.33,0.479,0.277,1.0,0.0,Carlos,Soler,1997-01-02,29.73,188.0,18.0,Midfielder,Central Midfielder,dsmcqfl0e1be4ag7czbnolo15,63f5h8t5e9qm1fqmvfkb23ghh,Real Sociedad de Fútbol,Real Sociedad,Real Sociedad,RSO,224860.0,374.0,6.0,224.0,199.0,88.84,54.0,44.0,81.48,2.0,0.0,0.0,1.0,1.0,100.0,Carlos,Soler,1997-01-02,29.73,188.0,18.0,Midfielder,Central Midfielder,dsmcqfl0e1be4ag7czbnolo15,63f5h8t5e9qm1fqmvfkb23ghh,Real Sociedad de Fútbol,Real Sociedad,Real Sociedad,RSO,224860,dsmcqfl0e1be4ag7czbnolo15,188,63f5h8t5e9qm1fqmvfkb23ghh
Carlos Sánchez,720621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos,Sánchez,2005-04-19,21.43,189.0,30.0,Defender,0,720621,bzkwzatvwahmbzok1ymm5vqa1,Real Racing Club,Racing de Santander,Santander,RAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,720621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos,Sánchez,2005-04-19,21.43,189.0,30.0,Defender,0,720621,bzkwzatvwahmbzok1ymm5vqa1,Real Racing Club,Racing de Santander,Santander,RAC,720621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos,Sánchez,2005-04-19,21.43,189.0,30.0,Defender,0,720621,bzkwzatvwahmbzok1ymm5vqa1,Real Racing Club,Racing de Santander,Santander,RAC,720621,720621,189,bzkwzatvwahmbzok1ymm5vqa1
Carlos Álvarez,494921.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos,Álvarez,2003-08-06,23.13,855.0,10.0,Midfielder,Attacking Midfielder,6gtfe9aysdrcht4v2rluu0ley,4grc9qgcvusllap8h5j6gc5h5,Levante UD,Levante,Levante,LEV,7.0,106.829,6.0,80.115,0.0,0.0,1.0,0.0,15.261,13.352,0.0,0.0,3.0,0.0,0.0,4.0,2.0,50.0,0.0,0.0,0.0,,,,,,,,,,494921.0,45.0,1.0,1.0,1.0,7.14,0.0,0.014,0.014,0.0,0.0,Carlos,Álvarez,2003-08-06,23.13,855.0,10.0,Midfielder,Attacking Midfielder,6gtfe9aysdrcht4v2rluu0ley,4grc9qgcvusllap8h5j6gc5h5,Levante UD,Levante,Levante,LEV,494921.0,45.0,1.0,14.0,12.0,85.71,5.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos,Álvarez,2003-08-06,23.13,855.0,10.0,Midfielder,Attacking Midfielder,6gtfe9aysdrcht4v2rluu0ley,4grc9qgcvusllap8h5j6gc5h5,Levante UD,Levante,Levante,LEV,494921,6gtfe9aysdrcht4v2rluu0ley,855,4grc9qgcvusllap8h5j6gc5h5
Cestero,499358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jorge,Cestero Sancho,2006-03-24,20.5,186.0,29.0,Midfielder,Central Midfielder,499358,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,499358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jorge,Cestero Sancho,2006-03-24,20.5,186.0,29.0,Midfielder,Central Midfielder,499358,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,499358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jorge,Cestero Sancho,2006-03-24,20.5,186.0,29.0,Midfielder,Central Midfielder,499358,3kq9cckrnlogidldtdie2fkbl,Real Madrid CF,Real Madrid,Real Madrid,RMA,499358,499358,186,3kq9cckrnlogidldtdie2fkbl
Cheikh Thiam,696086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheikh,Thiam,2005-11-07,20.88,449.0,30.0,Midfielder,0,696086,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,696086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheikh,Thiam,2005-11-07,20.88,449.0,30.0,Midfielder,0,696086,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,696086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheikh,Thiam,2005-11-07,20.88,449.0,30.0,Midfielder,0,696086,74mcjsm72vr3l9pw2i4qfjchj,Villarreal CF,Villarreal,Villarreal,VIL,696086,696086,449,74mcjsm72vr3l9pw2i4qfjchj
Chidera Ejuke,250437.0,5.0,179.0,1.0,0.34,0.66,2.0,1.0,50.0,0.17,Chidera,Ejuke,1998-01-02,28.73,179.0,21.0,Forward,Winger,6ufkq71qh9wrfyaez5yi94e09,10eyb18v5puw4ez03ocaug09m,Sevilla FC,Sevilla,Sevilla,SEV,35.0,483.709,23.0,339.045,2.0,1.0,1.0,0.0,13.82,14.741,3.0,2.0,12.0,0.0,3.0,29.0,13.0,44.828,4.0,2.0,50.0,,,,,,,,,,250437.0,179.0,5.0,1.0,1.0,1.96,0.0,0.056,0.054,0.0,0.0,Chidera,Ejuke,1998-01-02,28.73,179.0,21.0,Forward,Winger,6ufkq71qh9wrfyaez5yi94e09,10eyb18v5puw4ez03ocaug09m,Sevilla FC,Sevilla,Sevilla,SEV,250437.0,179.0,5.0,52.0,48.0,92.31,18.0,15.0,83.33,4.0,0.0,0.0,0.0,0.0,0.0,Chidera,Ejuke,1998-01-02,28.73,179.0,21.0,Forward,Winger,6ufkq71qh9wrfyaez5yi94e09,10eyb18v5puw4ez03ocaug09m,Sevilla FC,Sevilla,Sevilla,SEV,250437,6ufkq71qh9wrfyaez5yi94e09,179,10eyb18v5puw4ez03ocaug09m
Chupe,620045.0,6.0,540.0,1.0,3.05,-2.05,15.0,3.0,6.67,0.2,Carlos,Ruiz Rubio,2004-08-24,22.08,182.0,9.0,Forward,Striker,57t5u1nz5em7gvnhbgkamr310,7012hpp3p5vg4fzyn3h0yvf09,Málaga CF,Málaga,Málaga,MAL,26.0,289.913,14.0,147.84,3.0,0.0,1.0,0.0,11.151,10.56,3.0,1.0,6.0,0.0,9.0,32.0,13.0,40.625,23.0,12.0,52.174,,,,,,,,,,620045.0,540.0,6.0,3.0,3.0,3.16,0.0,0.122,0.122,0.0,0.0,Carlos,Ruiz Rubio,2004-08-24,22.08,182.0,9.0,Forward,Striker,57t5u1nz5em7gvnhbgkamr310,7012hpp3p5vg4fzyn3h0yvf09,Málaga CF,Málaga,Málaga,MAL,620045.0,540.0,6.0,96.0,61.0,63.54,46.0,27.0,58.7,3.0,0.0,0.0,0.0,0.0,0.0,Carlos,Ruiz Rubio,2004-08-24,22.08,182.0,9.0,Forward,Striker,57t5u1nz5em7gvnhbgkamr310,7012hpp3p5vg4fzyn3h0yvf09,Málaga CF,Málaga,Málaga,MAL,620045,57t5u1nz5em7gvnhbgkamr310,182,7012hpp3p5vg4fzyn3h0yvf09
Clemens Riedel,514968.0,5.0,340.0,0.0,0.04,-0.04,2.0,2.0,0.0,0.02,Clemens,Riedel,2003-07-19,23.18,177.0,5.0,Defender,Central Defender,53bjqee7oomr7czgfmm1mcy96,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,36.0,354.87,19.0,219.765,1.0,0.0,0.0,0.0,9.858,11.567,4.0,2.0,11.0,2.0,24.0,17.0,5.0,29.412,13.0,8.0,61.538,,,,,,,,,,514968.0,340.0,5.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,Clemens,Riedel,2003-07-19,23.18,177.0,5.0,Defender,Central Defender,53bjqee7oomr7czgfmm1mcy96,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,514968.0,340.0,5.0,200.0,166.0,83.0,24.0,12.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,Clemens,Riedel,2003-07-19,23.18,177.0,5.0,Defender,Central Defender,53bjqee7oomr7czgfmm1mcy96,c8llrezkm3b3op4afrou6b487,Reial Club Deportiu Espanyol de Barcelona,Espanyol,Espanyol,ESP,514968,53bjqee7oomr7czgfmm1mcy96,177,c8llrezkm3b3op4afrou6b487
Couhaib Driouech,510657.0,3.0,63.0,0.0,0.06,-0.06,2.0,0.0,0.0,0.03,Couhaib,Driouech,2002-04-17,24.44,176.0,24.0,Forward,0,6jhavdnaitqn6ydme8a526aui,6f27yvbqcngegwsg2ozxxdj4,Real Club Celta de Vigo,Celta de Vigo,Celta,CEL,27.0,368.195,18.0,200.445,2.0,0.0,2.0,0.0,13.637,11.136,4.0,2.0,8.0,1.0,0.0,9.0,5.0,55.556,0.0,0.0,0.0,,,,,,,,,,510657.0,63.0,3.0,2.0,2.0,6.45,0.0,0.172,0.172,0.0,0.0,Couhaib,Driouech,2002-04-17,24.44,176.0,24.0,Forward,0,6jhavdnaitqn6ydme8a526aui,6f27yvbqcngegwsg2ozxxdj4,Real Club Celta de Vigo,Celta de Vigo,Celta,CEL,510657.0,63.0,3.0,32.0,25.0,78.13,17.0,10.0,58.82,7.0,2.0,28.57,0.0,0.0,0.0,Couhaib,Driouech,2002-04-17,24.44,176.0,24.0,Forward,0,6jhavdnaitqn6ydme8a526aui,6f27yvbqcngegwsg2ozxxdj4,Real Club Celta de Vigo,Celta de Vigo,Celta,CEL,510657,6jhavdnaitqn6ydme8a526aui,176,6f27yvbqcngegwsg2ozxxdj4
Cristian Romero,221632.0,3.0,189.0,0.0,0.29,-0.29,3.0,1.0,0.0,0.1,Cristian,Romero,1998-04-27,28.41,175.0,21.0,Defender,Central Defender,2w7i4jfw5wgh3j2wuworoumeh,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,39.0,414.654,30.0,341.775,0.0,0.0,0.0,0.0,10.632,11.392,4.0,0.0,11.0,1.0,15.0,11.0,9.0,81.818,7.0,6.0,85.714,,,,,,,,,,221632.0,189.0,3.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,Cristian,Romero,1998-04-27,28.41,175.0,21.0,Defender,Central Defender,2w7i4jfw5wgh3j2wuworoumeh,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,221632.0,189.0,3.0,149.0,136.0,91.28,29.0,22.0,75.86,0.0,0.0,0.0,0.0,0.0,0.0,Cristian,Romero,1998-04-27,28.41,175.0,21.0,Defender,Central Defender,2w7i4jfw5wgh3j2wuworoumeh,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,221632,2w7i4jfw5wgh3j2wuworoumeh,175,4ku8o6uf87yd8iecdalipo6wd
Cubo,709993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miguel,Llorente Cubo,2008-02-08,18.62,175.0,29.0,Forward,Striker,709993,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,709993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miguel,Llorente Cubo,2008-02-08,18.62,175.0,29.0,Forward,Striker,709993,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,709993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miguel,Llorente Cubo,2008-02-08,18.62,175.0,29.0,Forward,Striker,709993,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,709993,709993,175,4ku8o6uf87yd8iecdalipo6wd
Cucho Hernández,244716.0,6.0,354.0,1.0,1.85,-0.85,7.0,4.0,14.29,0.26,Cucho,Hernández,1999-04-20,27.43,185.0,9.0,Forward,Striker,8aao79b1g77c5jhp1n0w60xrd,ah8dala7suqqkj04n2l8xz4zd,Real Betis Balompié,Real Betis,Betis,BET,36.0,383.603,12.0,139.965,2.0,0.0,1.0,0.0,10.656,11.664,1.0,0.0,10.0,0.0,2.0,30.0,10.0,33.333,20.0,5.0,25.0,,,,,,,,,,244716.0,354.0,6.0,5.0,5.0,4.44,0.0,0.305,0.305,1.0,1.0,Cucho,Hernández,1999-04-20,27.43,185.0,9.0,Forward,Striker,8aao79b1g77c5jhp1n0w60xrd,ah8dala7suqqkj04n2l8xz4zd,Real Betis Balompié,Real Betis,Betis,BET,244716.0,354.0,6.0,95.0,68.0,71.58,50.0,32.0,64.0,2.0,1.0,50.0,0.0,0.0,0.0,Cucho,Hernández,1999-04-20,27.43,185.0,9.0,Forward,Striker,8aao79b1g77c5jhp1n0w60xrd,ah8dala7suqqkj04n2l8xz4zd,Real Betis Balompié,Real Betis,Betis,BET,244716,8aao79b1g77c5jhp1n0w60xrd,185,ah8dala7suqqkj04n2l8xz4zd
Curro Burgos,675560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Francisco,Burgos Barrionuevo,2004-05-30,22.32,1450.0,29.0,Defender,0,675560,1n1j0wsl763lq7ee1k0c11c02,Getafe CF,Getafe,Getafe,GET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,675560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Francisco,Burgos Barrionuevo,2004-05-30,22.32,1450.0,29.0,Defender,0,675560,1n1j0wsl763lq7ee1k0c11c02,Getafe CF,Getafe,Getafe,GET,675560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Francisco,Burgos Barrionuevo,2004-05-30,22.32,1450.0,29.0,Defender,0,675560,1n1j0wsl763lq7ee1k0c11c02,Getafe CF,Getafe,Getafe,GET,675560,675560,1450,1n1j0wsl763lq7ee1k0c11c02
César Tárrega,492898.0,5.0,330.0,0.0,0.14,-0.14,3.0,0.0,0.0,0.05,César,Tárrega,2002-02-26,24.58,191.0,5.0,Defender,Central Defender,2u8bekuidiwqz1gvb4vd3uhg,ba5e91hjacvma2sjvixn00pjo,Valencia CF,Valencia,Valencia,VAL,52.0,482.266,24.0,174.615,1.0,0.0,0.0,0.0,9.274,7.276,10.0,4.0,15.0,1.0,22.0,22.0,13.0,59.091,8.0,4.0,50.0,,,,,,,,,,492898.0,330.0,5.0,0.0,0.0,0.0,0.0,0.051,0.051,0.0,0.0,César,Tárrega,2002-02-26,24.58,191.0,5.0,Defender,Central Defender,2u8bekuidiwqz1gvb4vd3uhg,ba5e91hjacvma2sjvixn00pjo,Valencia CF,Valencia,Valencia,VAL,492898.0,330.0,5.0,205.0,183.0,89.27,24.0,19.0,79.17,0.0,0.0,0.0,0.0,0.0,0.0,César,Tárrega,2002-02-26,24.58,191.0,5.0,Defender,Central Defender,2u8bekuidiwqz1gvb4vd3uhg,ba5e91hjacvma2sjvixn00pjo,Valencia CF,Valencia,Valencia,VAL,492898,2u8bekuidiwqz1gvb4vd3uhg,191,ba5e91hjacvma2sjvixn00pjo
Dani Ceballos,182539.0,2.0,62.0,0.0,0.04,-0.04,1.0,0.0,0.0,0.04,Dani,Ceballos,1996-08-07,30.13,185.0,25.0,Midfielder,Attacking Midfielder,i48mf81fxn2af1xxjzfi8gr9,ah8dala7suqqkj04n2l8xz4zd,Real Betis Balompié,Real Betis,Betis,BET,13.0,154.424,6.0,53.55,0.0,0.0,0.0,0.0,11.879,8.925,4.0,1.0,5.0,0.0,2.0,12.0,10.0,83.333,0.0,0.0,0.0,,,,,,,,,,182539.0,62.0,2.0,1.0,1.0,2.56,0.0,0.025,0.025,0.0,0.0,Dani,Ceballos,1996-08-07,30.13,185.0,25.0,Midfielder,Attacking Midfielder,i48mf81fxn2af1xxjzfi8gr9,ah8dala7suqqkj04n2l8xz4zd,Real Betis Balompié,Real Betis,Betis,BET,182539.0,62.0,2.0,40.0,39.0,97.5,9.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Dani,Ceballos,1996-08-07,30.13,185.0,25.0,Midfielder,Attacking Midfielder,i48mf81fxn2af1xxjzfi8gr9,ah8dala7suqqkj04n2l8xz4zd,Real Betis Balompié,Real Betis,Betis,BET,182539,i48mf81fxn2af1xxjzfi8gr9,185,ah8dala7suqqkj04n2l8xz4zd
Dani Cárdenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,39.0,1.0,8.0,8.0,50.0,-1.32,0.71,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491436,9xhbpn45z9wvjidbmparzkdm1,184,3budh3j9xivsid3ptm8ptpy4k
Dani Lorenzo,561391.0,5.0,344.0,0.0,0.18,-0.18,1.0,0.0,0.0,0.18,Dani,Lorenzo,2003-04-05,23.47,182.0,22.0,Midfielder,Central Midfielder,7hzgc5dobfw94q0s97ajrmtjo,7012hpp3p5vg4fzyn3h0yvf09,Málaga CF,Málaga,Málaga,MAL,71.0,763.934,32.0,244.65,0.0,0.0,1.0,0.0,10.76,7.645,6.0,4.0,23.0,1.0,0.0,34.0,21.0,61.765,2.0,0.0,0.0,,,,,,,,,,561391.0,344.0,5.0,3.0,3.0,1.32,0.0,0.161,0.161,0.0,0.0,Dani,Lorenzo,2003-04-05,23.47,182.0,22.0,Midfielder,Central Midfielder,7hzgc5dobfw94q0s97ajrmtjo,7012hpp3p5vg4fzyn3h0yvf09,Málaga CF,Málaga,Málaga,MAL,561391.0,344.0,5.0,236.0,220.0,93.22,57.0,49.0,85.96,0.0,0.0,0.0,1.0,0.0,0.0,Dani,Lorenzo,2003-04-05,23.47,182.0,22.0,Midfielder,Central Midfielder,7hzgc5dobfw94q0s97ajrmtjo,7012hpp3p5vg4fzyn3h0yvf09,Málaga CF,Málaga,Málaga,MAL,561391,7hzgc5dobfw94q0s97ajrmtjo,182,7012hpp3p5vg4fzyn3h0yvf09
Dani Martinez,593193.0,1.0,90.0,0.0,0.22,-0.22,1.0,0.0,0.0,0.22,Dani,Martinez,2004-05-05,22.39,175.0,30.0,Defender,Central Defender,51qvkjhgmbxersyfxzb8en1n8,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,10.0,77.02,5.0,6.93,0.0,0.0,0.0,0.0,7.702,1.386,2.0,0.0,8.0,0.0,2.0,13.0,6.0,46.154,0.0,0.0,0.0,,,,,,,,,,593193.0,90.0,1.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,Dani,Martinez,2004-05-05,22.39,175.0,30.0,Defender,Central Defender,51qvkjhgmbxersyfxzb8en1n8,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,593193.0,90.0,1.0,55.0,47.0,85.45,18.0,11.0,61.11,2.0,0.0,0.0,0.0,0.0,0.0,Dani,Martinez,2004-05-05,22.39,175.0,30.0,Defender,Central Defender,51qvkjhgmbxersyfxzb8en1n8,4ku8o6uf87yd8iecdalipo6wd,Club Atlético de Madrid,Atlético de Madrid,Atlético,ATM,593193,51qvkjhgmbxersyfxzb8en1n8,175,4ku8o6uf87yd8iecdalipo6wd
Dani Olmo,179370.0,6.0,245.0,0.0,0.68,-0.68,8.0,1.0,0.0,0.08,Dani,Olmo,1998-05-07,28.39,178.0,20.0,Midfielder,Attacking Midfielder,4gq1u1mqg0qzekh1u5djleeax,agh9ifb2mw3ivjusgedj7c3fe,FC Barcelona,Barcelona,Barcelona,BAR,36.0,375.09,21.0,211.155,3.0,0.0,3.0,2.0,10.419,10.055,4.0,2.0,8.0,0.0,3.0,21.0,12.0,57.143,2.0,1.0,50.0,,,,,,,,,,179370.0,245.0,6.0,11.0,10.0,4.46,9.09,1.865,1.59,3.0,3.0,Dani,Olmo,1998-05-07,28.39,178.0,20.0,Midfielder,Attacking Midfielder,4gq1u1mqg0qzekh1u5djleeax,agh9ifb2mw3ivjusgedj7c3fe,FC Barcelona,Barcelona,Barcelona,BAR,179370.0,245.0,6.0,173.0,164.0,94.8,90.0,85.0,94.44,5.0,1.0,20.0,3.0,2.0,66.67,Dani,Olmo,1998-05-07,28.39,178.0,20.0,Midfielder,Attacking Midfielder,4gq1u1mqg0qzekh1u5djleeax,agh9ifb2mw3ivjusgedj7c3fe,FC Barcelona,Barcelona,Barcelona,BAR,179370,4gq1u1mqg0qzekh1u5djleeax,178,agh9ifb2mw3ivjusgedj7c3fe
Dani Raba,240071.0,1.0,8.0,0.0,0.01,-0.01,1.0,0.0,0.0,0.01,Dani,Raba,1995-10-29,30.91,191.0,19.0,Forward,Winger,pr0nfcph8mlm3plq9b69o8a1,ba5e91hjacvma2sjvixn00pjo,Valencia CF,Valencia,Valencia,VAL,3.0,27.716,1.0,10.29,0.0,0.0,0.0,0.0,9.239,10.29,0.0,0.0,2.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,,,,,,,,,,240071.0,8.0,1.0,1.0,1.0,12.5,0.0,0.011,0.009,0.0,0.0,Dani,Raba,1995-10-29,30.91,191.0,19.0,Forward,Winger,pr0nfcph8mlm3plq9b69o8a1,ba5e91hjacvma2sjvixn00pjo,Valencia CF,Valencia,Valencia,VAL,240071.0,8.0,1.0,9.0,6.0,66.67,7.0,4.0,57.14,1.0,0.0,0.0,0.0,0.0,0.0,Dani,Raba,1995-10-29,30.91,191.0,19.0,Forward,Winger,pr0nfcph8mlm3plq9b69o8a1,ba5e91hjacvma2sjvixn00pjo,Valencia CF,Valencia,Valencia,VAL,240071,pr0nfcph8mlm3plq9b69o8a1,191,ba5e91hjacvma2sjvixn00pjo
