player,attack_player_id,attack_apps,attack_mins_played,attack_goals,attack_xg,attack_goals_vs_xg,attack_shots,attack_shots_on_target,attack_shot_conv,attack_xg_per_shot,attack_first_name,attack_last_name,attack_date_of_birth,attack_age,attack_team_id,attack_shirt_number,attack_squad_position,attack_squad_position_detailed,attack_player_uuid,attack_team_uuid,attack_contestantName,attack_contestantClubName,attack_contestantShortName,attack_contestantCode,carries_carries,carries_carry_distance,carries_progressive_carries,carries_progressive_distance,carries_shot_ending,carries_goal_ending,carries_chance_ending,carries_assist_ending,carries_dist_per_carry,carries_dist_per_progressive_carry,defending_tackles,defending_interceptions,defending_recoveries,defending_blocks,defending_clearances,defending_ground_duels,defending_ground_duels_won,defending_ground_duel_perc,defending_aerial_duels,defending_aerial_duels_won,defending_aerial_duel_perc,goalkeeping_team_mins,goalkeeping_team_mins_perc,goalkeeping_ogs,goalkeeping_goals_conceded,goalkeeping_saves_made,goalkeeping_save_perc,goalkeeping_goals_prevented,goalkeeping_goals_prevented_rate,goalkeeping_xgot_conceded,possession_chanceCreation_player_id,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_chanceCreation_first_name,possession_chanceCreation_last_name,possession_chanceCreation_date_of_birth,possession_chanceCreation_age,possession_chanceCreation_team_id,possession_chanceCreation_shirt_number,possession_chanceCreation_squad_position,possession_chanceCreation_squad_position_detailed,possession_chanceCreation_player_uuid,possession_chanceCreation_team_uuid,possession_chanceCreation_contestantName,possession_chanceCreation_contestantClubName,possession_chanceCreation_contestantShortName,possession_chanceCreation_contestantCode,possession_passing_player_id,possession_passing_mins_played,possession_passing_apps,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,possession_passing_first_name,possession_passing_last_name,possession_passing_date_of_birth,possession_passing_age,possession_passing_team_id,possession_passing_shirt_number,possession_passing_squad_position,possession_passing_squad_position_detailed,possession_passing_player_uuid,possession_passing_team_uuid,possession_passing_contestantName,possession_passing_contestantClubName,possession_passing_contestantShortName,possession_passing_contestantCode,opta_player_id,opta_player_uuid,opta_team_id,opta_team_uuid
Chuki,587669.0,3.0,263.0,0.0,0.2,-0.2,4.0,1.0,0.0,0.05,Iván,San José Cantalejo,2004-04-29,22.4,171.0,20.0,Midfielder,Attacking Midfielder,3ia67tz2wkwnl35dszw841xxw,cu0eztmjcsbydyp53aleznorw,SV Werder Bremen,Werder Bremen,Bremen,SVW,23.0,225.599,14.0,151.935,1.0,0.0,0.0,0.0,9.809,10.853,5.0,1.0,8.0,0.0,2.0,14.0,9.0,64.286,5.0,1.0,20.0,,,,,,,,,,587669.0,263.0,3.0,4.0,1.0,0.0,75.0,0.691,0.531,1.0,1.0,Iván,San José Cantalejo,2004-04-29,22.4,171.0,20.0,Midfielder,Attacking Midfielder,3ia67tz2wkwnl35dszw841xxw,cu0eztmjcsbydyp53aleznorw,SV Werder Bremen,Werder Bremen,Bremen,SVW,587669.0,263.0,3.0,86.0,66.0,76.74,36.0,26.0,72.22,6.0,1.0,16.67,2.0,1.0,50.0,Iván,San José Cantalejo,2004-04-29,22.4,171.0,20.0,Midfielder,Attacking Midfielder,3ia67tz2wkwnl35dszw841xxw,cu0eztmjcsbydyp53aleznorw,SV Werder Bremen,Werder Bremen,Bremen,SVW,587669,3ia67tz2wkwnl35dszw841xxw,171,cu0eztmjcsbydyp53aleznorw
Clemens Lippmann,629188.0,2.0,24.0,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,Clemens,Lippmann,2006-06-29,20.24,1743.0,29.0,Midfielder,Winger,a732q5uljxt51j1x2gbun7l78,62ljqd4za2a6svd9wgctg8b53,SC Paderborn 07,Paderborn,Paderborn,SCP,5.0,69.172,3.0,52.5,0.0,0.0,0.0,0.0,13.834,17.5,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,50.0,,,,,,,,,,629188.0,24.0,2.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.0,Clemens,Lippmann,2006-06-29,20.24,1743.0,29.0,Midfielder,Winger,a732q5uljxt51j1x2gbun7l78,62ljqd4za2a6svd9wgctg8b53,SC Paderborn 07,Paderborn,Paderborn,SCP,629188.0,24.0,2.0,10.0,6.0,60.0,4.0,1.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,Clemens,Lippmann,2006-06-29,20.24,1743.0,29.0,Midfielder,Winger,a732q5uljxt51j1x2gbun7l78,62ljqd4za2a6svd9wgctg8b53,SC Paderborn 07,Paderborn,Paderborn,SCP,629188,a732q5uljxt51j1x2gbun7l78,1743,62ljqd4za2a6svd9wgctg8b53
Cole Campbell,549407.0,3.0,174.0,1.0,0.32,0.68,4.0,3.0,25.0,0.08,Cole,Campbell,2006-02-20,20.59,4071.0,39.0,Forward,Winger,3inva12wuqo70czviv1b0us5w,cig09m7g3wx983agnqgovggoh,SV 07 Elversberg,Elversberg,Elversberg,ELV,20.0,295.882,11.0,197.61,2.0,1.0,0.0,0.0,14.794,17.965,0.0,0.0,12.0,0.0,0.0,18.0,7.0,38.889,2.0,0.0,0.0,,,,,,,,,,549407.0,174.0,3.0,1.0,1.0,3.23,0.0,0.068,0.068,0.0,0.0,Cole,Campbell,2006-02-20,20.59,4071.0,39.0,Forward,Winger,3inva12wuqo70czviv1b0us5w,cig09m7g3wx983agnqgovggoh,SV 07 Elversberg,Elversberg,Elversberg,ELV,549407.0,174.0,3.0,31.0,26.0,83.87,12.0,10.0,83.33,2.0,0.0,0.0,0.0,0.0,0.0,Cole,Campbell,2006-02-20,20.59,4071.0,39.0,Forward,Winger,3inva12wuqo70czviv1b0us5w,cig09m7g3wx983agnqgovggoh,SV 07 Elversberg,Elversberg,Elversberg,ELV,549407,3inva12wuqo70czviv1b0us5w,4071,cig09m7g3wx983agnqgovggoh
Conrad Harder,621481.0,1.0,7.0,0.0,0.21,-0.21,2.0,1.0,0.0,0.11,Conrad,Harder,2005-04-07,21.46,6339.0,9.0,Forward,Striker,3nok8qxxj2zl831wgvc7abxuc,9gefq4dz9b2hl8rqrxwrlrzmp,RasenBallsport Leipzig,RB Leipzig,Leipzig,RBL,1.0,6.886,1.0,6.51,0.0,0.0,1.0,0.0,6.886,6.51,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.333,0.0,0.0,0.0,,,,,,,,,,621481.0,7.0,1.0,1.0,1.0,100.0,0.0,0.014,0.014,0.0,0.0,Conrad,Harder,2005-04-07,21.46,6339.0,9.0,Forward,Striker,3nok8qxxj2zl831wgvc7abxuc,9gefq4dz9b2hl8rqrxwrlrzmp,RasenBallsport Leipzig,RB Leipzig,Leipzig,RBL,621481.0,7.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,Conrad,Harder,2005-04-07,21.46,6339.0,9.0,Forward,Striker,3nok8qxxj2zl831wgvc7abxuc,9gefq4dz9b2hl8rqrxwrlrzmp,RasenBallsport Leipzig,RB Leipzig,Leipzig,RBL,621481,3nok8qxxj2zl831wgvc7abxuc,6339,9gefq4dz9b2hl8rqrxwrlrzmp
Cyriaque Irié,628884.0,2.0,53.0,0.0,0.12,-0.12,2.0,0.0,0.0,0.06,Cyriaque,Irié,2005-06-20,21.26,160.0,22.0,Forward,Winger,cc3j4hx9guihwjcb3l2toja50,6k5zscdm9ufw0tguvzyjlp5hq,SC Freiburg,Freiburg,Freiburg,SCF,10.0,128.179,3.0,-15.54,1.0,0.0,0.0,0.0,12.818,-5.18,1.0,0.0,3.0,0.0,0.0,13.0,6.0,46.154,1.0,0.0,0.0,,,,,,,,,,628884.0,53.0,2.0,0.0,0.0,0.0,0.0,0.017,0.017,0.0,0.0,Cyriaque,Irié,2005-06-20,21.26,160.0,22.0,Forward,Winger,cc3j4hx9guihwjcb3l2toja50,6k5zscdm9ufw0tguvzyjlp5hq,SC Freiburg,Freiburg,Freiburg,SCF,628884.0,53.0,2.0,22.0,19.0,86.36,8.0,7.0,87.5,1.0,0.0,0.0,0.0,0.0,0.0,Cyriaque,Irié,2005-06-20,21.26,160.0,22.0,Forward,Winger,cc3j4hx9guihwjcb3l2toja50,6k5zscdm9ufw0tguvzyjlp5hq,SC Freiburg,Freiburg,Freiburg,SCF,628884,cc3j4hx9guihwjcb3l2toja50,160,6k5zscdm9ufw0tguvzyjlp5hq
Daiki Hashioka,209293.0,1.0,76.0,0.0,0.22,-0.22,1.0,0.0,0.0,0.22,Daiki,Hashioka,1999-05-17,27.36,683.0,14.0,Defender,Full Back,e5oet393vired282yco4i7gfd,go76xxm0xyfgqt1h6tcrtimm,Borussia VfL Mönchengladbach,Borussia M'gladbach,M'gladbach,BMG,5.0,30.145,0.0,-12.39,0.0,0.0,0.0,0.0,6.029,0.0,1.0,0.0,1.0,1.0,6.0,4.0,2.0,50.0,0.0,0.0,0.0,,,,,,,,,,209293.0,76.0,1.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,Daiki,Hashioka,1999-05-17,27.36,683.0,14.0,Defender,Full Back,e5oet393vired282yco4i7gfd,go76xxm0xyfgqt1h6tcrtimm,Borussia VfL Mönchengladbach,Borussia M'gladbach,M'gladbach,BMG,209293.0,76.0,1.0,33.0,25.0,75.76,4.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,Daiki,Hashioka,1999-05-17,27.36,683.0,14.0,Defender,Full Back,e5oet393vired282yco4i7gfd,go76xxm0xyfgqt1h6tcrtimm,Borussia VfL Mönchengladbach,Borussia M'gladbach,M'gladbach,BMG,209293,e5oet393vired282yco4i7gfd,683,go76xxm0xyfgqt1h6tcrtimm
Daniel Elfadli,584649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daniel,Elfadli,1997-04-06,29.47,161.0,8.0,Midfielder,Defensive Midfielder,584649,75xi6hloabmnjn2kzgj1g8h1s,Hamburger SV,Hamburger SV,Hamburg,HSV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,584649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daniel,Elfadli,1997-04-06,29.47,161.0,8.0,Midfielder,Defensive Midfielder,584649,75xi6hloabmnjn2kzgj1g8h1s,Hamburger SV,Hamburger SV,Hamburg,HSV,584649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daniel,Elfadli,1997-04-06,29.47,161.0,8.0,Midfielder,Defensive Midfielder,584649,75xi6hloabmnjn2kzgj1g8h1s,Hamburger SV,Hamburger SV,Hamburg,HSV,584649,584649,161,75xi6hloabmnjn2kzgj1g8h1s
Daniel Heuer Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,100.0,0.0,12.0,9.0,42.86,-3.1,0.67,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141021,8b60vtt1stnmt2uoj0f4lh49h,161,75xi6hloabmnjn2kzgj1g8h1s
Daniel Svensson,521052.0,3.0,270.0,0.0,0.04,-0.04,1.0,0.0,0.0,0.04,Daniel,Svensson,2002-02-12,24.61,157.0,24.0,Defender,Full Back,c9e54hwefvwos94ri459uylbe,dt4pinj0vw0t0cvz7za6mhmzy,BV Borussia 09 Dortmund,Borussia Dortmund,Dortmund,BVB,33.0,322.775,16.0,98.49,0.0,0.0,0.0,0.0,9.781,6.156,11.0,8.0,17.0,1.0,18.0,26.0,19.0,73.077,11.0,5.0,45.455,,,,,,,,,,521052.0,270.0,3.0,1.0,1.0,0.72,0.0,0.091,0.09,0.0,0.0,Daniel,Svensson,2002-02-12,24.61,157.0,24.0,Defender,Full Back,c9e54hwefvwos94ri459uylbe,dt4pinj0vw0t0cvz7za6mhmzy,BV Borussia 09 Dortmund,Borussia Dortmund,Dortmund,BVB,521052.0,270.0,3.0,143.0,131.0,91.61,29.0,26.0,89.66,4.0,1.0,25.0,0.0,0.0,0.0,Daniel,Svensson,2002-02-12,24.61,157.0,24.0,Defender,Full Back,c9e54hwefvwos94ri459uylbe,dt4pinj0vw0t0cvz7za6mhmzy,BV Borussia 09 Dortmund,Borussia Dortmund,Dortmund,BVB,521052,c9e54hwefvwos94ri459uylbe,157,dt4pinj0vw0t0cvz7za6mhmzy
Danny da Costa,92295.0,3.0,127.0,0.0,0.12,-0.12,4.0,0.0,0.0,0.03,Danny,da Costa,1993-07-13,33.21,810.0,21.0,Defender,Full Back,amd4rodp6senk2c1mmlsqozpx,1c7qokc1j5z50cjj4tcu32haa,1. FSV Mainz 05,Mainz 05,Mainz,M05,15.0,123.186,6.0,37.695,0.0,0.0,1.0,0.0,8.212,6.282,4.0,2.0,3.0,0.0,1.0,6.0,5.0,83.333,8.0,3.0,37.5,,,,,,,,,,92295.0,127.0,3.0,1.0,1.0,1.54,0.0,0.311,0.309,0.0,0.0,Danny,da Costa,1993-07-13,33.21,810.0,21.0,Defender,Full Back,amd4rodp6senk2c1mmlsqozpx,1c7qokc1j5z50cjj4tcu32haa,1. FSV Mainz 05,Mainz 05,Mainz,M05,92295.0,127.0,3.0,67.0,53.0,79.1,23.0,16.0,69.57,11.0,4.0,36.36,0.0,0.0,0.0,Danny,da Costa,1993-07-13,33.21,810.0,21.0,Defender,Full Back,amd4rodp6senk2c1mmlsqozpx,1c7qokc1j5z50cjj4tcu32haa,1. FSV Mainz 05,Mainz 05,Mainz,M05,92295,amd4rodp6senk2c1mmlsqozpx,810,1c7qokc1j5z50cjj4tcu32haa
Dariusz Stalmach,545189.0,3.0,72.0,1.0,0.15,0.85,1.0,1.0,100.0,0.15,Dariusz,Stalmach,2005-12-08,20.79,171.0,23.0,Midfielder,Defensive Midfielder,31czkhp3n8f925h41mn0l3oyc,cu0eztmjcsbydyp53aleznorw,SV Werder Bremen,Werder Bremen,Bremen,SVW,6.0,91.618,2.0,14.7,0.0,0.0,0.0,0.0,15.27,7.35,4.0,1.0,1.0,0.0,7.0,9.0,5.0,55.556,0.0,0.0,0.0,,,,,,,,,,545189.0,72.0,3.0,1.0,1.0,4.55,0.0,0.08,0.08,0.0,0.0,Dariusz,Stalmach,2005-12-08,20.79,171.0,23.0,Midfielder,Defensive Midfielder,31czkhp3n8f925h41mn0l3oyc,cu0eztmjcsbydyp53aleznorw,SV Werder Bremen,Werder Bremen,Bremen,SVW,545189.0,72.0,3.0,23.0,23.0,100.0,8.0,8.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,Dariusz,Stalmach,2005-12-08,20.79,171.0,23.0,Midfielder,Defensive Midfielder,31czkhp3n8f925h41mn0l3oyc,cu0eztmjcsbydyp53aleznorw,SV Werder Bremen,Werder Bremen,Bremen,SVW,545189,31czkhp3n8f925h41mn0l3oyc,171,cu0eztmjcsbydyp53aleznorw
David Herold,493326.0,3.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David,Herold,2003-02-20,23.59,683.0,20.0,Defender,Full Back,ajvmc6utyh9e2sfsflawsyjca,go76xxm0xyfgqt1h6tcrtimm,Borussia VfL Mönchengladbach,Borussia M'gladbach,M'gladbach,BMG,11.0,109.235,11.0,88.515,0.0,0.0,0.0,0.0,9.93,8.047,6.0,0.0,4.0,3.0,5.0,14.0,8.0,57.143,6.0,3.0,50.0,,,,,,,,,,493326.0,125.0,3.0,2.0,1.0,2.5,50.0,0.08,0.042,0.0,0.0,David,Herold,2003-02-20,23.59,683.0,20.0,Defender,Full Back,ajvmc6utyh9e2sfsflawsyjca,go76xxm0xyfgqt1h6tcrtimm,Borussia VfL Mönchengladbach,Borussia M'gladbach,M'gladbach,BMG,493326.0,125.0,3.0,40.0,33.0,82.5,14.0,11.0,78.57,4.0,0.0,0.0,0.0,0.0,0.0,David,Herold,2003-02-20,23.59,683.0,20.0,Defender,Full Back,ajvmc6utyh9e2sfsflawsyjca,go76xxm0xyfgqt1h6tcrtimm,Borussia VfL Mönchengladbach,Borussia M'gladbach,M'gladbach,BMG,493326,ajvmc6utyh9e2sfsflawsyjca,683,go76xxm0xyfgqt1h6tcrtimm
David Mokwa,589018.0,3.0,236.0,2.0,0.8,1.2,4.0,2.0,50.0,0.2,David,Mokwa,2004-05-03,22.39,4071.0,42.0,Forward,Striker,1wnemsdjzdpyhmt2liu05mtxw,cig09m7g3wx983agnqgovggoh,SV 07 Elversberg,Elversberg,Elversberg,ELV,14.0,179.302,9.0,133.245,1.0,1.0,1.0,0.0,12.807,14.805,1.0,1.0,9.0,0.0,1.0,12.0,5.0,41.667,4.0,0.0,0.0,,,,,,,,,,589018.0,236.0,3.0,3.0,3.0,14.29,0.0,0.092,0.092,0.0,0.0,David,Mokwa,2004-05-03,22.39,4071.0,42.0,Forward,Striker,1wnemsdjzdpyhmt2liu05mtxw,cig09m7g3wx983agnqgovggoh,SV 07 Elversberg,Elversberg,Elversberg,ELV,589018.0,236.0,3.0,28.0,22.0,78.57,11.0,7.0,63.64,0.0,0.0,0.0,0.0,0.0,0.0,David,Mokwa,2004-05-03,22.39,4071.0,42.0,Forward,Striker,1wnemsdjzdpyhmt2liu05mtxw,cig09m7g3wx983agnqgovggoh,SV 07 Elversberg,Elversberg,Elversberg,ELV,589018,1wnemsdjzdpyhmt2liu05mtxw,4071,cig09m7g3wx983agnqgovggoh
David Møller Wolfe,497949.0,2.0,174.0,0.0,0.33,-0.33,4.0,1.0,0.0,0.08,David,Møller Wolfe,2002-04-23,24.42,161.0,3.0,Defender,Full Back,31bs2qi2aa9in77z0iftbkk8a,75xi6hloabmnjn2kzgj1g8h1s,Hamburger SV,Hamburger SV,Hamburg,HSV,17.0,166.742,6.0,17.22,0.0,0.0,0.0,0.0,9.808,2.87,0.0,2.0,5.0,1.0,1.0,9.0,2.0,22.222,2.0,1.0,50.0,,,,,,,,,,497949.0,174.0,2.0,1.0,1.0,2.22,0.0,0.07,0.068,0.0,0.0,David,Møller Wolfe,2002-04-23,24.42,161.0,3.0,Defender,Full Back,31bs2qi2aa9in77z0iftbkk8a,75xi6hloabmnjn2kzgj1g8h1s,Hamburger SV,Hamburger SV,Hamburg,HSV,497949.0,174.0,2.0,46.0,35.0,76.09,13.0,11.0,84.62,1.0,0.0,0.0,0.0,0.0,0.0,David,Møller Wolfe,2002-04-23,24.42,161.0,3.0,Defender,Full Back,31bs2qi2aa9in77z0iftbkk8a,75xi6hloabmnjn2kzgj1g8h1s,Hamburger SV,Hamburger SV,Hamburg,HSV,497949,31bs2qi2aa9in77z0iftbkk8a,161,75xi6hloabmnjn2kzgj1g8h1s
David Raum,243309.0,3.0,270.0,0.0,0.1,-0.1,3.0,1.0,0.0,0.03,David,Raum,1998-04-22,28.43,6339.0,22.0,Defender,Full Back,2uz1cmslnjjzsgfcgji26kqg9,9gefq4dz9b2hl8rqrxwrlrzmp,RasenBallsport Leipzig,RB Leipzig,Leipzig,RBL,39.0,357.168,17.0,169.26,0.0,0.0,3.0,0.0,9.158,9.956,1.0,3.0,15.0,0.0,7.0,12.0,1.0,8.333,1.0,1.0,100.0,,,,,,,,,,243309.0,270.0,3.0,13.0,4.0,2.26,69.23,1.284,0.881,0.0,0.0,David,Raum,1998-04-22,28.43,6339.0,22.0,Defender,Full Back,2uz1cmslnjjzsgfcgji26kqg9,9gefq4dz9b2hl8rqrxwrlrzmp,RasenBallsport Leipzig,RB Leipzig,Leipzig,RBL,243309.0,270.0,3.0,187.0,167.0,89.3,54.0,49.0,90.74,12.0,4.0,33.33,0.0,0.0,0.0,David,Raum,1998-04-22,28.43,6339.0,22.0,Defender,Full Back,2uz1cmslnjjzsgfcgji26kqg9,9gefq4dz9b2hl8rqrxwrlrzmp,RasenBallsport Leipzig,RB Leipzig,Leipzig,RBL,243309,2uz1cmslnjjzsgfcgji26kqg9,6339,9gefq4dz9b2hl8rqrxwrlrzmp
Dayot Upamecano,199661.0,3.0,270.0,1.0,0.49,0.51,3.0,1.0,33.33,0.16,Dayot,Upamecano,1998-10-27,27.91,156.0,2.0,Defender,Central Defender,x4qyxhfr2vi007sazoqe5vit,apoawtpvac4zqlancmvw4nk4o,FC Bayern München,Bayern München,FC Bayern,FCB,78.0,724.755,32.0,226.8,0.0,0.0,0.0,0.0,9.292,7.088,8.0,6.0,20.0,1.0,16.0,18.0,12.0,66.667,14.0,11.0,78.571,,,,,,,,,,199661.0,270.0,3.0,1.0,1.0,0.37,0.0,0.487,0.487,0.0,0.0,Dayot,Upamecano,1998-10-27,27.91,156.0,2.0,Defender,Central Defender,x4qyxhfr2vi007sazoqe5vit,apoawtpvac4zqlancmvw4nk4o,FC Bayern München,Bayern München,FC Bayern,FCB,199661.0,270.0,3.0,279.0,255.0,91.4,68.0,60.0,88.24,0.0,0.0,0.0,1.0,1.0,100.0,Dayot,Upamecano,1998-10-27,27.91,156.0,2.0,Defender,Central Defender,x4qyxhfr2vi007sazoqe5vit,apoawtpvac4zqlancmvw4nk4o,FC Bayern München,Bayern München,FC Bayern,FCB,199661,x4qyxhfr2vi007sazoqe5vit,156,apoawtpvac4zqlancmvw4nk4o
Dejan Ljubicic,429631.0,3.0,185.0,0.0,0.14,-0.14,2.0,1.0,0.0,0.07,Dejan,Ljubicic,1997-10-08,28.96,167.0,21.0,Midfielder,Defensive Midfielder,bkonv3y0vn24mpn6j8abjtux,cz4a6wmzx2obyisadhgaccx7b,FC Schalke 04,Schalke 04,Schalke 04,S04,21.0,233.299,11.0,141.225,0.0,0.0,1.0,0.0,11.109,12.839,1.0,1.0,13.0,0.0,2.0,9.0,2.0,22.222,3.0,2.0,66.667,,,,,,,,,,429631.0,185.0,3.0,1.0,1.0,2.08,0.0,0.188,0.188,0.0,0.0,Dejan,Ljubicic,1997-10-08,28.96,167.0,21.0,Midfielder,Defensive Midfielder,bkonv3y0vn24mpn6j8abjtux,cz4a6wmzx2obyisadhgaccx7b,FC Schalke 04,Schalke 04,Schalke 04,S04,429631.0,185.0,3.0,48.0,31.0,64.58,16.0,11.0,68.75,0.0,0.0,0.0,1.0,1.0,100.0,Dejan,Ljubicic,1997-10-08,28.96,167.0,21.0,Midfielder,Defensive Midfielder,bkonv3y0vn24mpn6j8abjtux,cz4a6wmzx2obyisadhgaccx7b,FC Schalke 04,Schalke 04,Schalke 04,S04,429631,bkonv3y0vn24mpn6j8abjtux,167,cz4a6wmzx2obyisadhgaccx7b
Deniz Undav,450434.0,3.0,169.0,0.0,0.31,-0.31,1.0,1.0,0.0,0.31,Deniz,Undav,1996-07-19,30.19,169.0,26.0,Forward,Striker,6rutvrgco8li4nyz7tfayxb6x,3dwlvz6cl4lcavvrg0y2dycrt,VfB Stuttgart 1893,Stuttgart,Stuttgart,VFB,7.0,52.594,4.0,32.34,0.0,0.0,0.0,0.0,7.513,8.085,1.0,2.0,6.0,0.0,1.0,9.0,1.0,11.111,5.0,0.0,0.0,,,,,,,,,,450434.0,169.0,3.0,3.0,3.0,5.66,0.0,0.118,0.108,0.0,0.0,Deniz,Undav,1996-07-19,30.19,169.0,26.0,Forward,Striker,6rutvrgco8li4nyz7tfayxb6x,3dwlvz6cl4lcavvrg0y2dycrt,VfB Stuttgart 1893,Stuttgart,Stuttgart,VFB,450434.0,169.0,3.0,53.0,35.0,66.04,32.0,18.0,56.25,0.0,0.0,0.0,0.0,0.0,0.0,Deniz,Undav,1996-07-19,30.19,169.0,26.0,Forward,Striker,6rutvrgco8li4nyz7tfayxb6x,3dwlvz6cl4lcavvrg0y2dycrt,VfB Stuttgart 1893,Stuttgart,Stuttgart,VFB,450434,6rutvrgco8li4nyz7tfayxb6x,169,3dwlvz6cl4lcavvrg0y2dycrt
Deniz Zeitler,640659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deniz,Zeitler,2006-12-13,19.78,1743.0,38.0,Forward,Winger,640659,62ljqd4za2a6svd9wgctg8b53,SC Paderborn 07,Paderborn,Paderborn,SCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,640659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deniz,Zeitler,2006-12-13,19.78,1743.0,38.0,Forward,Winger,640659,62ljqd4za2a6svd9wgctg8b53,SC Paderborn 07,Paderborn,Paderborn,SCP,640659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deniz,Zeitler,2006-12-13,19.78,1743.0,38.0,Forward,Winger,640659,62ljqd4za2a6svd9wgctg8b53,SC Paderborn 07,Paderborn,Paderborn,SCP,640659,640659,1743,62ljqd4za2a6svd9wgctg8b53
Derrick Köhn,429524.0,1.0,8.0,0.0,0.02,-0.02,1.0,1.0,0.0,0.02,Derrick,Köhn,1999-02-04,27.64,816.0,17.0,Defender,Full Back,2znc8bmjc183pmz1xe1j8z0fd,a8d2gb2nag8fy0itbuxmcibh2,1. FC Union Berlin,Union Berlin,Union Berlin,FCU,2.0,14.47,1.0,7.56,1.0,0.0,0.0,0.0,7.235,7.56,0.0,0.0,3.0,0.0,1.0,2.0,1.0,50.0,0.0,0.0,0.0,,,,,,,,,,429524.0,8.0,1.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,Derrick,Köhn,1999-02-04,27.64,816.0,17.0,Defender,Full Back,2znc8bmjc183pmz1xe1j8z0fd,a8d2gb2nag8fy0itbuxmcibh2,1. FC Union Berlin,Union Berlin,Union Berlin,FCU,429524.0,8.0,1.0,6.0,2.0,33.33,4.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Derrick,Köhn,1999-02-04,27.64,816.0,17.0,Defender,Full Back,2znc8bmjc183pmz1xe1j8z0fd,a8d2gb2nag8fy0itbuxmcibh2,1. FC Union Berlin,Union Berlin,Union Berlin,FCU,429524,2znc8bmjc183pmz1xe1j8z0fd,816,a8d2gb2nag8fy0itbuxmcibh2
Derry Scherhant,587831.0,3.0,231.0,0.0,0.26,-0.26,7.0,1.0,0.0,0.04,Derry,Scherhant,2002-11-10,23.87,160.0,7.0,Forward,Striker,bytrobr8rfp9zwbxzopr4vgno,6k5zscdm9ufw0tguvzyjlp5hq,SC Freiburg,Freiburg,Freiburg,SCF,29.0,344.423,18.0,227.22,2.0,0.0,2.0,0.0,11.877,12.623,3.0,1.0,5.0,0.0,2.0,23.0,6.0,26.087,3.0,1.0,33.333,,,,,,,,,,587831.0,231.0,3.0,6.0,5.0,10.2,0.0,0.313,0.261,1.0,0.0,Derry,Scherhant,2002-11-10,23.87,160.0,7.0,Forward,Striker,bytrobr8rfp9zwbxzopr4vgno,6k5zscdm9ufw0tguvzyjlp5hq,SC Freiburg,Freiburg,Freiburg,SCF,587831.0,231.0,3.0,53.0,41.0,77.36,28.0,20.0,71.43,6.0,2.0,33.33,0.0,0.0,0.0,Derry,Scherhant,2002-11-10,23.87,160.0,7.0,Forward,Striker,bytrobr8rfp9zwbxzopr4vgno,6k5zscdm9ufw0tguvzyjlp5hq,SC Freiburg,Freiburg,Freiburg,SCF,587831,bytrobr8rfp9zwbxzopr4vgno,160,6k5zscdm9ufw0tguvzyjlp5hq
