player,attack_player_id,attack_apps,attack_mins_played,attack_goals,attack_xg,attack_goals_vs_xg,attack_shots,attack_shots_on_target,attack_shot_conv,attack_xg_per_shot,attack_first_name,attack_last_name,attack_date_of_birth,attack_age,attack_team_id,attack_shirt_number,attack_squad_position,attack_squad_position_detailed,attack_player_uuid,attack_team_uuid,attack_contestantName,attack_contestantClubName,attack_contestantShortName,attack_contestantCode,carries_carries,carries_carry_distance,carries_progressive_carries,carries_progressive_distance,carries_shot_ending,carries_goal_ending,carries_chance_ending,carries_assist_ending,carries_dist_per_carry,carries_dist_per_progressive_carry,defending_tackles,defending_interceptions,defending_recoveries,defending_blocks,defending_clearances,defending_ground_duels,defending_ground_duels_won,defending_ground_duel_perc,defending_aerial_duels,defending_aerial_duels_won,defending_aerial_duel_perc,goalkeeping_team_mins,goalkeeping_team_mins_perc,goalkeeping_ogs,goalkeeping_goals_conceded,goalkeeping_saves_made,goalkeeping_save_perc,goalkeeping_goals_prevented,goalkeeping_goals_prevented_rate,goalkeeping_xgot_conceded,possession_chanceCreation_player_id,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_chanceCreation_first_name,possession_chanceCreation_last_name,possession_chanceCreation_date_of_birth,possession_chanceCreation_age,possession_chanceCreation_team_id,possession_chanceCreation_shirt_number,possession_chanceCreation_squad_position,possession_chanceCreation_squad_position_detailed,possession_chanceCreation_player_uuid,possession_chanceCreation_team_uuid,possession_chanceCreation_contestantName,possession_chanceCreation_contestantClubName,possession_chanceCreation_contestantShortName,possession_chanceCreation_contestantCode,possession_passing_player_id,possession_passing_mins_played,possession_passing_apps,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,possession_passing_first_name,possession_passing_last_name,possession_passing_date_of_birth,possession_passing_age,possession_passing_team_id,possession_passing_shirt_number,possession_passing_squad_position,possession_passing_squad_position_detailed,possession_passing_player_uuid,possession_passing_team_uuid,possession_passing_contestantName,possession_passing_contestantClubName,possession_passing_contestantShortName,possession_passing_contestantCode,opta_player_id,opta_player_uuid,opta_team_id,opta_team_uuid
Chris Richards,427623.0,4.0,360.0,0.0,0.08,-0.08,2.0,2.0,0.0,0.04,Chris,Richards,2000-03-28,26.49,31.0,26.0,Defender,Central Defender,5nsag404623qznyyizl8yuwkq,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,29.0,256.106,15.0,96.495,0.0,0.0,0.0,0.0,8.831,6.433,6.0,7.0,13.0,6.0,25.0,12.0,8.0,66.667,13.0,4.0,30.769,,,,,,,,,,427623.0,360.0,4.0,0.0,0.0,0.0,0.0,0.065,0.064,0.0,0.0,Chris,Richards,2000-03-28,26.49,31.0,26.0,Defender,Central Defender,5nsag404623qznyyizl8yuwkq,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,427623.0,360.0,4.0,187.0,164.0,87.7,24.0,18.0,75.0,1.0,0.0,0.0,1.0,1.0,100.0,Chris,Richards,2000-03-28,26.49,31.0,26.0,Defender,Central Defender,5nsag404623qznyyizl8yuwkq,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,427623,5nsag404623qznyyizl8yuwkq,31,1c8m2ko0wxq1asfkuykurdr0y
Chris Rigg,554197.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris,Rigg,2007-06-18,19.27,56.0,11.0,Midfielder,Attacking Midfielder,b5ff5jpe5loaqmlxwsqine9ec,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,2.0,18.906,1.0,-1.575,0.0,0.0,0.0,0.0,9.453,-1.575,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,554197.0,17.0,2.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,Chris,Rigg,2007-06-18,19.27,56.0,11.0,Midfielder,Attacking Midfielder,b5ff5jpe5loaqmlxwsqine9ec,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,554197.0,17.0,2.0,4.0,2.0,50.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris,Rigg,2007-06-18,19.27,56.0,11.0,Midfielder,Attacking Midfielder,b5ff5jpe5loaqmlxwsqine9ec,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,554197,b5ff5jpe5loaqmlxwsqine9ec,56,1r3545b2dzan8yqa80gtmcjch
Chris Wood,60689.0,3.0,45.0,0.0,0.12,-0.12,1.0,0.0,0.0,0.12,Chris,Wood,1991-12-07,34.81,17.0,9.0,Forward,Striker,cjdycctu96jilvbvnl7ndh9sl,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,3.0,23.365,0.0,-6.3,0.0,0.0,0.0,0.0,7.788,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,50.0,9.0,3.0,33.333,,,,,,,,,,60689.0,45.0,3.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,Chris,Wood,1991-12-07,34.81,17.0,9.0,Forward,Striker,cjdycctu96jilvbvnl7ndh9sl,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,60689.0,45.0,3.0,8.0,6.0,75.0,4.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris,Wood,1991-12-07,34.81,17.0,9.0,Forward,Striker,cjdycctu96jilvbvnl7ndh9sl,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,60689,cjdycctu96jilvbvnl7ndh9sl,17,1qtaiy11gswx327s0vkibf70n
Christos Mouzakitis,647839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Christos,Mouzakitis,2006-12-25,19.75,88.0,36.0,Midfielder,Central Midfielder,647839,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,647839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Christos,Mouzakitis,2006-12-25,19.75,88.0,36.0,Midfielder,Central Midfielder,647839,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,647839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Christos,Mouzakitis,2006-12-25,19.75,88.0,36.0,Midfielder,Central Midfielder,647839,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,647839,647839,88,f0figafm2v9h8ofo6slajj7xf
Christos Tzolis,439509.0,4.0,292.0,0.0,0.19,-0.19,4.0,2.0,0.0,0.05,Christos,Tzolis,2002-01-30,24.65,3.0,17.0,Forward,Winger,acffs01m2p3b4uemzjrp51d9m,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,44.0,564.696,25.0,326.655,1.0,0.0,5.0,1.0,12.834,13.066,3.0,2.0,11.0,0.0,4.0,24.0,12.0,50.0,7.0,3.0,42.857,,,,,,,,,,439509.0,292.0,4.0,8.0,8.0,6.31,0.0,0.48,0.479,1.0,1.0,Christos,Tzolis,2002-01-30,24.65,3.0,17.0,Forward,Winger,acffs01m2p3b4uemzjrp51d9m,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,439509.0,292.0,4.0,112.0,94.0,83.93,62.0,51.0,82.26,9.0,3.0,33.33,0.0,0.0,0.0,Christos,Tzolis,2002-01-30,24.65,3.0,17.0,Forward,Winger,acffs01m2p3b4uemzjrp51d9m,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,439509,acffs01m2p3b4uemzjrp51d9m,3,4dsgumo7d4zupm2ugsvm4zm4d
Chuba Akpom,147675.0,2.0,69.0,1.0,0.97,0.03,1.0,1.0,100.0,0.97,Chuba,Akpom,1995-10-09,30.96,40.0,29.0,Forward,Striker,32n3284h95a93yq9h7hbw5hp1,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,7.0,3.0,42.857,8.0,2.0,25.0,,,,,,,,,,147675.0,69.0,2.0,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,Chuba,Akpom,1995-10-09,30.96,40.0,29.0,Forward,Striker,32n3284h95a93yq9h7hbw5hp1,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,147675.0,69.0,2.0,10.0,6.0,60.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Chuba,Akpom,1995-10-09,30.96,40.0,29.0,Forward,Striker,32n3284h95a93yq9h7hbw5hp1,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,147675,32n3284h95a93yq9h7hbw5hp1,40,8b523ujgl21tbc01me65q0aoh
Claudio Echeverri,575204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Claudio,Echeverri,2006-01-02,20.72,43.0,30.0,Midfielder,Attacking Midfielder,575204,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,575204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Claudio,Echeverri,2006-01-02,20.72,43.0,30.0,Midfielder,Attacking Midfielder,575204,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,575204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Claudio,Echeverri,2006-01-02,20.72,43.0,30.0,Midfielder,Attacking Midfielder,575204,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,575204,575204,43,a3nyxabgsqlnqfkeg41m6tnpp
Cody Drameh,433590.0,2.0,65.0,0.0,0.05,-0.05,1.0,0.0,0.0,0.05,Cody,Drameh,2001-12-08,24.79,88.0,18.0,Defender,Full Back,ab2502dhe0p0fr35nf7urjxbe,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,5.0,61.997,4.0,36.855,0.0,0.0,0.0,0.0,12.399,9.214,1.0,2.0,4.0,0.0,3.0,4.0,2.0,50.0,1.0,1.0,100.0,,,,,,,,,,433590.0,65.0,2.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,Cody,Drameh,2001-12-08,24.79,88.0,18.0,Defender,Full Back,ab2502dhe0p0fr35nf7urjxbe,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,433590.0,65.0,2.0,12.0,8.0,66.67,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Cody,Drameh,2001-12-08,24.79,88.0,18.0,Defender,Full Back,ab2502dhe0p0fr35nf7urjxbe,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,433590,ab2502dhe0p0fr35nf7urjxbe,88,f0figafm2v9h8ofo6slajj7xf
Cody Gakpo,243298.0,4.0,281.0,1.0,0.44,0.56,8.0,1.0,12.5,0.06,Cody,Gakpo,1999-05-07,27.39,14.0,18.0,Forward,Striker,9psfk94nduz6icnuwty5v9all,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,44.0,446.915,18.0,154.875,2.0,1.0,4.0,2.0,10.157,8.604,6.0,5.0,14.0,0.0,2.0,30.0,15.0,50.0,3.0,1.0,33.333,,,,,,,,,,243298.0,281.0,4.0,8.0,8.0,5.15,0.0,1.215,1.215,3.0,3.0,Cody,Gakpo,1999-05-07,27.39,14.0,18.0,Forward,Striker,9psfk94nduz6icnuwty5v9all,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,243298.0,281.0,4.0,97.0,82.0,84.54,53.0,42.0,79.25,9.0,1.0,11.11,2.0,2.0,100.0,Cody,Gakpo,1999-05-07,27.39,14.0,18.0,Forward,Striker,9psfk94nduz6icnuwty5v9all,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,243298,9psfk94nduz6icnuwty5v9all,14,c8h9bw1l82s06h77xxrelzhur
Cole Palmer,244851.0,4.0,353.0,2.0,1.19,0.81,15.0,5.0,13.33,0.08,Cole,Palmer,2002-05-06,24.39,8.0,10.0,Midfielder,Attacking Midfielder,dl10343h8yopcgerzur5samwa,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,62.0,810.754,38.0,472.395,4.0,1.0,5.0,1.0,13.077,12.431,4.0,1.0,17.0,0.0,1.0,31.0,15.0,48.387,2.0,1.0,50.0,,,,,,,,,,244851.0,353.0,4.0,9.0,8.0,4.84,11.11,0.614,0.573,2.0,2.0,Cole,Palmer,2002-05-06,24.39,8.0,10.0,Midfielder,Attacking Midfielder,dl10343h8yopcgerzur5samwa,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,244851.0,353.0,4.0,139.0,112.0,80.58,72.0,54.0,75.0,3.0,1.0,33.33,2.0,1.0,50.0,Cole,Palmer,2002-05-06,24.39,8.0,10.0,Midfielder,Attacking Midfielder,dl10343h8yopcgerzur5samwa,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,244851,dl10343h8yopcgerzur5samwa,8,9q0arba2kbnywth8bkxlhgmdr
Conor Gallagher,232787.0,2.0,128.0,0.0,0.02,-0.02,1.0,0.0,0.0,0.02,Conor,Gallagher,2000-02-06,26.63,6.0,8.0,Midfielder,Central Midfielder,c83h08n0vnjvfgglyefy03h0p,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,8.0,56.223,3.0,19.11,1.0,0.0,0.0,0.0,7.028,6.37,5.0,1.0,8.0,0.0,0.0,14.0,11.0,78.571,5.0,1.0,20.0,,,,,,,,,,232787.0,128.0,2.0,0.0,0.0,0.0,0.0,0.118,0.118,0.0,0.0,Conor,Gallagher,2000-02-06,26.63,6.0,8.0,Midfielder,Central Midfielder,c83h08n0vnjvfgglyefy03h0p,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,232787.0,128.0,2.0,51.0,46.0,90.2,12.0,9.0,75.0,2.0,0.0,0.0,1.0,0.0,0.0,Conor,Gallagher,2000-02-06,26.63,6.0,8.0,Midfielder,Central Midfielder,c83h08n0vnjvfgglyefy03h0p,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,232787,c83h08n0vnjvfgglyefy03h0p,6,22doj4sgsocqpxw45h607udje
Costinha,451490.0,4.0,54.0,0.0,0.12,-0.12,2.0,1.0,0.0,0.06,João Pedro,Loureiro da Costa,2000-03-26,26.5,36.0,20.0,Defender,Full Back,degqtleco9n5tlt0yz3q5t9ii,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,15.0,195.141,11.0,159.81,0.0,0.0,0.0,0.0,13.009,14.528,1.0,2.0,1.0,0.0,3.0,9.0,4.0,44.444,2.0,0.0,0.0,,,,,,,,,,451490.0,54.0,4.0,1.0,1.0,2.56,0.0,0.164,0.164,0.0,0.0,João Pedro,Loureiro da Costa,2000-03-26,26.5,36.0,20.0,Defender,Full Back,degqtleco9n5tlt0yz3q5t9ii,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,451490.0,54.0,4.0,40.0,37.0,92.5,8.0,6.0,75.0,2.0,1.0,50.0,0.0,0.0,0.0,João Pedro,Loureiro da Costa,2000-03-26,26.5,36.0,20.0,Defender,Full Back,degqtleco9n5tlt0yz3q5t9ii,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,451490,degqtleco9n5tlt0yz3q5t9ii,36,e5p0ehyguld7egzhiedpdnc3w
Cristhian Mosquera,500040.0,2.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cristhian,Mosquera,2004-06-27,22.24,3.0,3.0,Defender,Central Defender,6o76owze8y78ue9sb49g8kyz8,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,25.0,221.258,15.0,148.26,0.0,0.0,0.0,0.0,8.85,9.884,0.0,2.0,3.0,0.0,8.0,4.0,1.0,25.0,3.0,1.0,33.333,,,,,,,,,,500040.0,169.0,2.0,0.0,0.0,0.0,0.0,0.014,0.014,0.0,0.0,Cristhian,Mosquera,2004-06-27,22.24,3.0,3.0,Defender,Central Defender,6o76owze8y78ue9sb49g8kyz8,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,500040.0,169.0,2.0,120.0,115.0,95.83,5.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Cristhian,Mosquera,2004-06-27,22.24,3.0,3.0,Defender,Central Defender,6o76owze8y78ue9sb49g8kyz8,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,500040,6o76owze8y78ue9sb49g8kyz8,3,4dsgumo7d4zupm2ugsvm4zm4d
Cédric Kipré,183015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cédric,Kipré,1996-12-09,29.79,40.0,4.0,Defender,Central Defender,183015,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,183015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cédric,Kipré,1996-12-09,29.79,40.0,4.0,Defender,Central Defender,183015,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,183015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cédric,Kipré,1996-12-09,29.79,40.0,4.0,Defender,Central Defender,183015,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,183015,183015,40,8b523ujgl21tbc01me65q0aoh
César Palacios,571779.0,3.0,210.0,1.0,0.98,0.02,8.0,2.0,12.5,0.12,César,Palacios,2004-11-11,21.87,54.0,8.0,Midfielder,Attacking Midfielder,3r4r3w44ski0d4175zfe1iy38,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,25.0,232.223,7.0,8.925,1.0,0.0,0.0,0.0,9.289,1.275,2.0,1.0,8.0,0.0,2.0,14.0,7.0,50.0,5.0,2.0,40.0,,,,,,,,,,571779.0,210.0,3.0,1.0,1.0,1.11,0.0,0.028,0.028,0.0,0.0,César,Palacios,2004-11-11,21.87,54.0,8.0,Midfielder,Attacking Midfielder,3r4r3w44ski0d4175zfe1iy38,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,571779.0,210.0,3.0,91.0,79.0,86.81,18.0,14.0,77.78,1.0,0.0,0.0,0.0,0.0,0.0,César,Palacios,2004-11-11,21.87,54.0,8.0,Midfielder,Attacking Midfielder,3r4r3w44ski0d4175zfe1iy38,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,571779,3r4r3w44ski0d4175zfe1iy38,54,hzqh7z0mdl3v7gwete66syxp
Daichi Kamada,209400.0,4.0,353.0,0.0,0.05,-0.05,1.0,0.0,0.0,0.05,Daichi,Kamada,1996-08-05,30.14,31.0,18.0,Midfielder,Attacking Midfielder,az15xx7m923srf9gdbwmiyga1,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,33.0,378.691,21.0,185.64,1.0,0.0,0.0,0.0,11.475,8.84,10.0,1.0,14.0,0.0,3.0,30.0,18.0,60.0,2.0,2.0,100.0,,,,,,,,,,209400.0,353.0,4.0,6.0,6.0,1.99,0.0,0.349,0.349,3.0,3.0,Daichi,Kamada,1996-08-05,30.14,31.0,18.0,Midfielder,Attacking Midfielder,az15xx7m923srf9gdbwmiyga1,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,209400.0,353.0,4.0,153.0,134.0,87.58,46.0,36.0,78.26,3.0,1.0,33.33,0.0,0.0,0.0,Daichi,Kamada,1996-08-05,30.14,31.0,18.0,Midfielder,Attacking Midfielder,az15xx7m923srf9gdbwmiyga1,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,209400,az15xx7m923srf9gdbwmiyga1,31,1c8m2ko0wxq1asfkuykurdr0y
Daizen Maeda,442967.0,4.0,246.0,0.0,0.72,-0.72,3.0,2.0,0.0,0.24,Daizen,Maeda,1997-10-20,28.93,40.0,38.0,Forward,Winger,4x7o9h6ea8ldt9sxgz87vwycp,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,12.0,168.882,9.0,116.655,1.0,0.0,0.0,0.0,14.074,12.962,7.0,0.0,4.0,1.0,7.0,26.0,7.0,26.923,6.0,1.0,16.667,,,,,,,,,,442967.0,246.0,4.0,0.0,0.0,0.0,0.0,0.013,0.013,0.0,0.0,Daizen,Maeda,1997-10-20,28.93,40.0,38.0,Forward,Winger,4x7o9h6ea8ldt9sxgz87vwycp,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,442967.0,246.0,4.0,37.0,31.0,83.78,10.0,7.0,70.0,3.0,0.0,0.0,0.0,0.0,0.0,Daizen,Maeda,1997-10-20,28.93,40.0,38.0,Forward,Winger,4x7o9h6ea8ldt9sxgz87vwycp,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,442967,4x7o9h6ea8ldt9sxgz87vwycp,40,8b523ujgl21tbc01me65q0aoh
Dan Ballard,223827.0,4.0,360.0,0.0,0.17,-0.17,3.0,0.0,0.0,0.06,Dan,Ballard,1999-09-22,27.01,56.0,5.0,Defender,Central Defender,bnjdkz5d7st9gtn2srjs8ozc9,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,40.0,430.906,24.0,265.86,0.0,0.0,0.0,0.0,10.773,11.078,6.0,2.0,9.0,2.0,25.0,23.0,13.0,56.522,40.0,20.0,50.0,,,,,,,,,,223827.0,360.0,4.0,2.0,2.0,1.19,0.0,0.164,0.164,0.0,0.0,Dan,Ballard,1999-09-22,27.01,56.0,5.0,Defender,Central Defender,bnjdkz5d7st9gtn2srjs8ozc9,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,223827.0,360.0,4.0,173.0,146.0,84.39,25.0,17.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,Dan,Ballard,1999-09-22,27.01,56.0,5.0,Defender,Central Defender,bnjdkz5d7st9gtn2srjs8ozc9,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,223827,bnjdkz5d7st9gtn2srjs8ozc9,56,1r3545b2dzan8yqa80gtmcjch
Dan Ndoye,456512.0,4.0,262.0,1.0,1.05,-0.05,8.0,2.0,12.5,0.13,Dan,Ndoye,2000-10-25,25.92,17.0,14.0,Forward,Winger,ex10o77wnk1exp9tj1t1rqj56,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,22.0,279.871,16.0,167.895,3.0,1.0,0.0,0.0,12.721,10.493,2.0,1.0,15.0,0.0,1.0,29.0,10.0,34.483,4.0,2.0,50.0,,,,,,,,,,456512.0,262.0,4.0,3.0,3.0,7.32,0.0,0.884,0.884,0.0,0.0,Dan,Ndoye,2000-10-25,25.92,17.0,14.0,Forward,Winger,ex10o77wnk1exp9tj1t1rqj56,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,456512.0,262.0,4.0,41.0,29.0,70.73,17.0,12.0,70.59,0.0,0.0,0.0,0.0,0.0,0.0,Dan,Ndoye,2000-10-25,25.92,17.0,14.0,Forward,Winger,ex10o77wnk1exp9tj1t1rqj56,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,456512,ex10o77wnk1exp9tj1t1rqj56,17,1qtaiy11gswx327s0vkibf70n
Dango Ouattara,533463.0,4.0,171.0,0.0,0.09,-0.09,4.0,0.0,0.0,0.02,Dango,Ouattara,2002-02-11,24.62,94.0,11.0,Forward,Winger,dg4782hj9xdqg46w225kzph5g,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,23.0,320.527,18.0,278.67,0.0,0.0,1.0,0.0,13.936,15.482,2.0,3.0,17.0,0.0,6.0,22.0,9.0,40.909,10.0,6.0,60.0,,,,,,,,,,533463.0,171.0,4.0,4.0,4.0,8.7,0.0,0.39,0.39,0.0,0.0,Dango,Ouattara,2002-02-11,24.62,94.0,11.0,Forward,Winger,dg4782hj9xdqg46w225kzph5g,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,533463.0,171.0,4.0,46.0,31.0,67.39,26.0,14.0,53.85,4.0,2.0,50.0,2.0,1.0,50.0,Dango,Ouattara,2002-02-11,24.62,94.0,11.0,Forward,Winger,dg4782hj9xdqg46w225kzph5g,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,533463,dg4782hj9xdqg46w225kzph5g,94,7yx5dqhhphyvfisohikodajhv
