player,attack_player_id,attack_apps,attack_mins_played,attack_goals,attack_xg,attack_goals_vs_xg,attack_shots,attack_shots_on_target,attack_shot_conv,attack_xg_per_shot,attack_first_name,attack_last_name,attack_date_of_birth,attack_age,attack_team_id,attack_shirt_number,attack_squad_position,attack_squad_position_detailed,attack_player_uuid,attack_team_uuid,attack_contestantName,attack_contestantClubName,attack_contestantShortName,attack_contestantCode,carries_carries,carries_carry_distance,carries_progressive_carries,carries_progressive_distance,carries_shot_ending,carries_goal_ending,carries_chance_ending,carries_assist_ending,carries_dist_per_carry,carries_dist_per_progressive_carry,defending_tackles,defending_interceptions,defending_recoveries,defending_blocks,defending_clearances,defending_ground_duels,defending_ground_duels_won,defending_ground_duel_perc,defending_aerial_duels,defending_aerial_duels_won,defending_aerial_duel_perc,goalkeeping_team_mins,goalkeeping_team_mins_perc,goalkeeping_ogs,goalkeeping_goals_conceded,goalkeeping_saves_made,goalkeeping_save_perc,goalkeeping_goals_prevented,goalkeeping_goals_prevented_rate,goalkeeping_xgot_conceded,possession_chanceCreation_player_id,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_chanceCreation_first_name,possession_chanceCreation_last_name,possession_chanceCreation_date_of_birth,possession_chanceCreation_age,possession_chanceCreation_team_id,possession_chanceCreation_shirt_number,possession_chanceCreation_squad_position,possession_chanceCreation_squad_position_detailed,possession_chanceCreation_player_uuid,possession_chanceCreation_team_uuid,possession_chanceCreation_contestantName,possession_chanceCreation_contestantClubName,possession_chanceCreation_contestantShortName,possession_chanceCreation_contestantCode,possession_passing_player_id,possession_passing_mins_played,possession_passing_apps,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,possession_passing_first_name,possession_passing_last_name,possession_passing_date_of_birth,possession_passing_age,possession_passing_team_id,possession_passing_shirt_number,possession_passing_squad_position,possession_passing_squad_position_detailed,possession_passing_player_uuid,possession_passing_team_uuid,possession_passing_contestantName,possession_passing_contestantClubName,possession_passing_contestantShortName,possession_passing_contestantCode,opta_player_id,opta_player_uuid,opta_team_id,opta_team_uuid
Cole Palmer,244851.0,3.0,263.0,2.0,1.06,0.94,12.0,5.0,16.67,0.09,Cole,Palmer,2002-05-06,24.37,8.0,10.0,Midfielder,Attacking Midfielder,dl10343h8yopcgerzur5samwa,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,49.0,664.337,31.0,410.865,3.0,1.0,3.0,0.0,13.558,13.254,4.0,1.0,14.0,0.0,1.0,26.0,13.0,50.0,2.0,1.0,50.0,,,,,,,,,,244851.0,263.0,3.0,6.0,5.0,4.35,16.67,0.361,0.32,1.0,1.0,Cole,Palmer,2002-05-06,24.37,8.0,10.0,Midfielder,Attacking Midfielder,dl10343h8yopcgerzur5samwa,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,244851.0,263.0,3.0,104.0,84.0,80.77,49.0,38.0,77.55,2.0,1.0,50.0,1.0,1.0,100.0,Cole,Palmer,2002-05-06,24.37,8.0,10.0,Midfielder,Attacking Midfielder,dl10343h8yopcgerzur5samwa,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,244851,dl10343h8yopcgerzur5samwa,8,9q0arba2kbnywth8bkxlhgmdr
Conor Gallagher,232787.0,2.0,128.0,0.0,0.02,-0.02,1.0,0.0,0.0,0.02,Conor,Gallagher,2000-02-06,26.61,6.0,8.0,Midfielder,Central Midfielder,c83h08n0vnjvfgglyefy03h0p,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,8.0,56.223,3.0,19.11,1.0,0.0,0.0,0.0,7.028,6.37,5.0,1.0,8.0,0.0,0.0,14.0,11.0,78.571,5.0,1.0,20.0,,,,,,,,,,232787.0,128.0,2.0,0.0,0.0,0.0,0.0,0.118,0.118,0.0,0.0,Conor,Gallagher,2000-02-06,26.61,6.0,8.0,Midfielder,Central Midfielder,c83h08n0vnjvfgglyefy03h0p,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,232787.0,128.0,2.0,51.0,46.0,90.2,12.0,9.0,75.0,2.0,0.0,0.0,1.0,0.0,0.0,Conor,Gallagher,2000-02-06,26.61,6.0,8.0,Midfielder,Central Midfielder,c83h08n0vnjvfgglyefy03h0p,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,232787,c83h08n0vnjvfgglyefy03h0p,6,22doj4sgsocqpxw45h607udje
Costinha,451490.0,3.0,48.0,0.0,0.12,-0.12,2.0,1.0,0.0,0.06,João Pedro,Loureiro da Costa,2000-03-26,26.48,36.0,20.0,Defender,Full Back,degqtleco9n5tlt0yz3q5t9ii,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,13.0,171.129,10.0,143.01,0.0,0.0,0.0,0.0,13.164,14.301,1.0,1.0,0.0,0.0,3.0,9.0,4.0,44.444,2.0,0.0,0.0,,,,,,,,,,451490.0,48.0,3.0,1.0,1.0,3.23,0.0,0.162,0.162,0.0,0.0,João Pedro,Loureiro da Costa,2000-03-26,26.48,36.0,20.0,Defender,Full Back,degqtleco9n5tlt0yz3q5t9ii,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,451490.0,48.0,3.0,32.0,30.0,93.75,7.0,5.0,71.43,1.0,1.0,100.0,0.0,0.0,0.0,João Pedro,Loureiro da Costa,2000-03-26,26.48,36.0,20.0,Defender,Full Back,degqtleco9n5tlt0yz3q5t9ii,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,451490,degqtleco9n5tlt0yz3q5t9ii,36,e5p0ehyguld7egzhiedpdnc3w
Cristhian Mosquera,500040.0,2.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cristhian,Mosquera,2004-06-27,22.22,3.0,3.0,Defender,Central Defender,6o76owze8y78ue9sb49g8kyz8,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,25.0,221.258,15.0,148.26,0.0,0.0,0.0,0.0,8.85,9.884,0.0,2.0,3.0,0.0,8.0,4.0,1.0,25.0,3.0,1.0,33.333,,,,,,,,,,500040.0,169.0,2.0,0.0,0.0,0.0,0.0,0.014,0.014,0.0,0.0,Cristhian,Mosquera,2004-06-27,22.22,3.0,3.0,Defender,Central Defender,6o76owze8y78ue9sb49g8kyz8,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,500040.0,169.0,2.0,120.0,115.0,95.83,5.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Cristhian,Mosquera,2004-06-27,22.22,3.0,3.0,Defender,Central Defender,6o76owze8y78ue9sb49g8kyz8,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,500040,6o76owze8y78ue9sb49g8kyz8,3,4dsgumo7d4zupm2ugsvm4zm4d
Cédric Kipré,183015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cédric,Kipré,1996-12-09,29.78,40.0,4.0,Defender,Central Defender,183015,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,183015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cédric,Kipré,1996-12-09,29.78,40.0,4.0,Defender,Central Defender,183015,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,183015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cédric,Kipré,1996-12-09,29.78,40.0,4.0,Defender,Central Defender,183015,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,183015,183015,40,8b523ujgl21tbc01me65q0aoh
César Palacios,571779.0,3.0,210.0,1.0,0.98,0.02,8.0,2.0,12.5,0.12,César,Palacios,2004-11-11,21.85,54.0,8.0,Midfielder,Attacking Midfielder,3r4r3w44ski0d4175zfe1iy38,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,25.0,232.223,7.0,8.925,1.0,0.0,0.0,0.0,9.289,1.275,2.0,1.0,8.0,0.0,2.0,14.0,7.0,50.0,5.0,2.0,40.0,,,,,,,,,,571779.0,210.0,3.0,1.0,1.0,1.11,0.0,0.028,0.028,0.0,0.0,César,Palacios,2004-11-11,21.85,54.0,8.0,Midfielder,Attacking Midfielder,3r4r3w44ski0d4175zfe1iy38,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,571779.0,210.0,3.0,91.0,79.0,86.81,18.0,14.0,77.78,1.0,0.0,0.0,0.0,0.0,0.0,César,Palacios,2004-11-11,21.85,54.0,8.0,Midfielder,Attacking Midfielder,3r4r3w44ski0d4175zfe1iy38,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,571779,3r4r3w44ski0d4175zfe1iy38,54,hzqh7z0mdl3v7gwete66syxp
Daichi Kamada,209400.0,3.0,269.0,0.0,0.05,-0.05,1.0,0.0,0.0,0.05,Daichi,Kamada,1996-08-05,30.12,31.0,18.0,Midfielder,Attacking Midfielder,az15xx7m923srf9gdbwmiyga1,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,27.0,324.71,19.0,175.245,1.0,0.0,0.0,0.0,12.026,9.223,9.0,1.0,14.0,0.0,3.0,24.0,15.0,62.5,2.0,2.0,100.0,,,,,,,,,,209400.0,269.0,3.0,4.0,4.0,2.21,0.0,0.299,0.299,1.0,1.0,Daichi,Kamada,1996-08-05,30.12,31.0,18.0,Midfielder,Attacking Midfielder,az15xx7m923srf9gdbwmiyga1,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,209400.0,269.0,3.0,138.0,120.0,86.96,37.0,28.0,75.68,3.0,1.0,33.33,0.0,0.0,0.0,Daichi,Kamada,1996-08-05,30.12,31.0,18.0,Midfielder,Attacking Midfielder,az15xx7m923srf9gdbwmiyga1,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,209400,az15xx7m923srf9gdbwmiyga1,31,1c8m2ko0wxq1asfkuykurdr0y
Daizen Maeda,442967.0,3.0,219.0,0.0,0.72,-0.72,3.0,2.0,0.0,0.24,Daizen,Maeda,1997-10-20,28.91,40.0,38.0,Forward,Winger,4x7o9h6ea8ldt9sxgz87vwycp,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,12.0,168.882,9.0,116.655,1.0,0.0,0.0,0.0,14.074,12.962,7.0,0.0,4.0,1.0,7.0,22.0,7.0,31.818,5.0,1.0,20.0,,,,,,,,,,442967.0,219.0,3.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,Daizen,Maeda,1997-10-20,28.91,40.0,38.0,Forward,Winger,4x7o9h6ea8ldt9sxgz87vwycp,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,442967.0,219.0,3.0,30.0,24.0,80.0,9.0,6.0,66.67,3.0,0.0,0.0,0.0,0.0,0.0,Daizen,Maeda,1997-10-20,28.91,40.0,38.0,Forward,Winger,4x7o9h6ea8ldt9sxgz87vwycp,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,442967,4x7o9h6ea8ldt9sxgz87vwycp,40,8b523ujgl21tbc01me65q0aoh
Dan Ballard,223827.0,3.0,270.0,0.0,0.09,-0.09,2.0,0.0,0.0,0.04,Dan,Ballard,1999-09-22,26.99,56.0,5.0,Defender,Central Defender,bnjdkz5d7st9gtn2srjs8ozc9,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,31.0,348.011,22.0,249.9,0.0,0.0,0.0,0.0,11.226,11.359,5.0,1.0,6.0,2.0,21.0,17.0,10.0,58.824,29.0,14.0,48.276,,,,,,,,,,223827.0,270.0,3.0,1.0,1.0,0.76,0.0,0.15,0.15,0.0,0.0,Dan,Ballard,1999-09-22,26.99,56.0,5.0,Defender,Central Defender,bnjdkz5d7st9gtn2srjs8ozc9,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,223827.0,270.0,3.0,136.0,119.0,87.5,16.0,11.0,68.75,0.0,0.0,0.0,0.0,0.0,0.0,Dan,Ballard,1999-09-22,26.99,56.0,5.0,Defender,Central Defender,bnjdkz5d7st9gtn2srjs8ozc9,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,223827,bnjdkz5d7st9gtn2srjs8ozc9,56,1r3545b2dzan8yqa80gtmcjch
Dan Ndoye,456512.0,3.0,187.0,1.0,0.35,0.65,3.0,1.0,33.33,0.12,Dan,Ndoye,2000-10-25,25.9,17.0,14.0,Forward,Winger,ex10o77wnk1exp9tj1t1rqj56,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,14.0,189.714,10.0,143.115,1.0,1.0,0.0,0.0,13.551,14.312,2.0,1.0,13.0,0.0,1.0,24.0,9.0,37.5,4.0,2.0,50.0,,,,,,,,,,456512.0,187.0,3.0,2.0,2.0,6.25,0.0,0.637,0.637,0.0,0.0,Dan,Ndoye,2000-10-25,25.9,17.0,14.0,Forward,Winger,ex10o77wnk1exp9tj1t1rqj56,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,456512.0,187.0,3.0,32.0,22.0,68.75,12.0,8.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,Dan,Ndoye,2000-10-25,25.9,17.0,14.0,Forward,Winger,ex10o77wnk1exp9tj1t1rqj56,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,456512,ex10o77wnk1exp9tj1t1rqj56,17,1qtaiy11gswx327s0vkibf70n
Dango Ouattara,533463.0,3.0,141.0,0.0,0.07,-0.07,3.0,0.0,0.0,0.02,Dango,Ouattara,2002-02-11,24.6,94.0,11.0,Forward,Winger,dg4782hj9xdqg46w225kzph5g,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,20.0,264.775,15.0,226.065,0.0,0.0,1.0,0.0,13.239,15.071,2.0,3.0,14.0,0.0,5.0,19.0,8.0,42.105,7.0,4.0,57.143,,,,,,,,,,533463.0,141.0,3.0,4.0,4.0,12.5,0.0,0.384,0.384,0.0,0.0,Dango,Ouattara,2002-02-11,24.6,94.0,11.0,Forward,Winger,dg4782hj9xdqg46w225kzph5g,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,533463.0,141.0,3.0,32.0,21.0,65.63,19.0,11.0,57.89,4.0,2.0,50.0,2.0,1.0,50.0,Dango,Ouattara,2002-02-11,24.6,94.0,11.0,Forward,Winger,dg4782hj9xdqg46w225kzph5g,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,533463,dg4782hj9xdqg46w225kzph5g,94,7yx5dqhhphyvfisohikodajhv
Daniel James,200617.0,1.0,22.0,0.0,0.24,-0.24,4.0,0.0,0.0,0.06,Daniel,James,1997-11-10,28.85,2.0,7.0,Forward,Winger,dkwkmrmpb7rq4e660efcu5hat,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,6.0,91.214,6.0,88.515,1.0,0.0,0.0,0.0,15.202,14.752,0.0,0.0,2.0,0.0,0.0,3.0,1.0,33.333,1.0,0.0,0.0,,,,,,,,,,200617.0,22.0,1.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,Daniel,James,1997-11-10,28.85,2.0,7.0,Forward,Winger,dkwkmrmpb7rq4e660efcu5hat,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,200617.0,22.0,1.0,6.0,5.0,83.33,3.0,3.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,Daniel,James,1997-11-10,28.85,2.0,7.0,Forward,Winger,dkwkmrmpb7rq4e660efcu5hat,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,200617,dkwkmrmpb7rq4e660efcu5hat,2,48gk2hpqtsl6p9sx9kjhaydq4
Daniel Jebbison,523700.0,2.0,16.0,0.0,0.1,-0.1,1.0,1.0,0.0,0.1,Daniel,Jebbison,2003-08-13,23.1,91.0,29.0,Forward,Striker,4vzixye912wmbbgju0gpz7sdm,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,1.0,5.682,0.0,-3.57,0.0,0.0,0.0,0.0,5.682,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,,,,,,,,,,523700.0,16.0,2.0,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,Daniel,Jebbison,2003-08-13,23.1,91.0,29.0,Forward,Striker,4vzixye912wmbbgju0gpz7sdm,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,523700.0,16.0,2.0,5.0,5.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Daniel,Jebbison,2003-08-13,23.1,91.0,29.0,Forward,Striker,4vzixye912wmbbgju0gpz7sdm,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,523700,4vzixye912wmbbgju0gpz7sdm,91,1pse9ta7a45pi2w2grjim70ge
Daniel Muñoz,247348.0,2.0,86.0,0.0,0.26,-0.26,3.0,1.0,0.0,0.09,Daniel,Muñoz,1996-05-26,30.32,17.0,27.0,Defender,Full Back,3yb66hal4fvr04bawz0y3efhl,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,7.0,76.753,2.0,7.56,0.0,0.0,0.0,0.0,10.965,3.78,2.0,1.0,1.0,0.0,2.0,6.0,3.0,50.0,3.0,2.0,66.667,,,,,,,,,,247348.0,86.0,2.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,Daniel,Muñoz,1996-05-26,30.32,17.0,27.0,Defender,Full Back,3yb66hal4fvr04bawz0y3efhl,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,247348.0,86.0,2.0,37.0,30.0,81.08,9.0,6.0,66.67,2.0,0.0,0.0,0.0,0.0,0.0,Daniel,Muñoz,1996-05-26,30.32,17.0,27.0,Defender,Full Back,3yb66hal4fvr04bawz0y3efhl,1qtaiy11gswx327s0vkibf70n,Nottingham Forest FC,Nottingham Forest,Forest,NFO,247348,3yb66hal4fvr04bawz0y3efhl,17,1qtaiy11gswx327s0vkibf70n
Danny Welbeck,50175.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Danny,Welbeck,1990-11-26,35.82,8.0,18.0,Forward,Striker,c0yxqwkxqx1sty7abj1qwh9zp,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,50175.0,3.0,1.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,Danny,Welbeck,1990-11-26,35.82,8.0,18.0,Forward,Striker,c0yxqwkxqx1sty7abj1qwh9zp,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,50175.0,3.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Danny,Welbeck,1990-11-26,35.82,8.0,18.0,Forward,Striker,c0yxqwkxqx1sty7abj1qwh9zp,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,50175,c0yxqwkxqx1sty7abj1qwh9zp,8,9q0arba2kbnywth8bkxlhgmdr
Dara O'Shea,216616.0,3.0,270.0,0.0,0.07,-0.07,1.0,0.0,0.0,0.07,Dara,O'Shea,1999-03-04,27.54,40.0,26.0,Defender,Central Defender,dw5enxkcunwwewbmz8xq5ceeh,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,6.0,68.856,4.0,45.15,0.0,0.0,1.0,0.0,11.476,11.288,5.0,3.0,11.0,2.0,20.0,13.0,8.0,61.538,11.0,7.0,63.636,,,,,,,,,,216616.0,270.0,3.0,2.0,2.0,2.17,0.0,0.17,0.168,0.0,0.0,Dara,O'Shea,1999-03-04,27.54,40.0,26.0,Defender,Central Defender,dw5enxkcunwwewbmz8xq5ceeh,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,216616.0,270.0,3.0,99.0,72.0,72.73,14.0,5.0,35.71,3.0,2.0,66.67,0.0,0.0,0.0,Dara,O'Shea,1999-03-04,27.54,40.0,26.0,Defender,Central Defender,dw5enxkcunwwewbmz8xq5ceeh,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,216616,dw5enxkcunwwewbmz8xq5ceeh,40,8b523ujgl21tbc01me65q0aoh
Darnell Furlong,176420.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darnell,Furlong,1995-10-31,30.88,40.0,2.0,Defender,Full Back,avw8q4x7brp0t5h1zfvt4nr3d,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,1.0,15.088,1.0,14.7,0.0,0.0,0.0,0.0,15.088,14.7,1.0,1.0,0.0,0.0,1.0,2.0,1.0,50.0,3.0,2.0,66.667,,,,,,,,,,176420.0,17.0,1.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,Darnell,Furlong,1995-10-31,30.88,40.0,2.0,Defender,Full Back,avw8q4x7brp0t5h1zfvt4nr3d,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,176420.0,17.0,1.0,13.0,9.0,69.23,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Darnell,Furlong,1995-10-31,30.88,40.0,2.0,Defender,Full Back,avw8q4x7brp0t5h1zfvt4nr3d,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,176420,avw8q4x7brp0t5h1zfvt4nr3d,40,8b523ujgl21tbc01me65q0aoh
Darío Osorio,533646.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darío,Osorio,2004-01-24,22.65,31.0,24.0,Midfielder,Winger,djlyi0ad4x1p0k4thn8n0axw4,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,1.0,12.297,0.0,-2.52,0.0,0.0,0.0,0.0,12.297,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,,,,,,,,,,533646.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darío,Osorio,2004-01-24,22.65,31.0,24.0,Midfielder,Winger,djlyi0ad4x1p0k4thn8n0axw4,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,533646.0,1.0,1.0,2.0,1.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Darío,Osorio,2004-01-24,22.65,31.0,24.0,Midfielder,Winger,djlyi0ad4x1p0k4thn8n0axw4,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,533646,djlyi0ad4x1p0k4thn8n0axw4,31,1c8m2ko0wxq1asfkuykurdr0y
David Affengruber,442299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David,Affengruber,2001-03-19,25.5,54.0,22.0,Defender,Central Defender,442299,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,442299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David,Affengruber,2001-03-19,25.5,54.0,22.0,Defender,Central Defender,442299,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,442299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David,Affengruber,2001-03-19,25.5,54.0,22.0,Defender,Central Defender,442299,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,442299,442299,54,hzqh7z0mdl3v7gwete66syxp
David Brooks,111317.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David,Brooks,1997-07-08,29.2,91.0,7.0,Midfielder,Attacking Midfielder,96ou7x51dxymv16l0ocsuhbyt,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,2.0,43.998,2.0,41.58,0.0,0.0,0.0,0.0,21.999,20.79,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.333,0.0,0.0,0.0,,,,,,,,,,111317.0,23.0,2.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,David,Brooks,1997-07-08,29.2,91.0,7.0,Midfielder,Attacking Midfielder,96ou7x51dxymv16l0ocsuhbyt,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,111317.0,23.0,2.0,10.0,7.0,70.0,8.0,7.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,David,Brooks,1997-07-08,29.2,91.0,7.0,Midfielder,Attacking Midfielder,96ou7x51dxymv16l0ocsuhbyt,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,111317,96ou7x51dxymv16l0ocsuhbyt,91,1pse9ta7a45pi2w2grjim70ge
David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,100.0,0.0,1.0,5.0,83.33,-0.61,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154561,4iijb6llnz28unsz4rirr3umt,3,4dsgumo7d4zupm2ugsvm4zm4d
