source,native_id,name,team_name,team_norm,team_cluster,cluster_id
fotmob,882163,Chukwubuike Adamu,FC Schalke 04,fc schalke 04,schalke 04,new_2026_169
fotmob,792429,Joey Veerman,Borussia Dortmund,borussia dortmund,borussia dortmund,new_2026_17
opta,231653,Joey Veerman,Borussia Dortmund,borussia dortmund,borussia dortmund,new_2026_17
whoscored,382556,Joey Veerman,Borussia Dortmund,borussia dortmund,borussia dortmund,new_2026_17
fotmob,15403,Edin Džeko,FC Schalke 04,fc schalke 04,schalke 04,new_2026_170
fotmob,725655,Nikola Katić,FC Schalke 04,fc schalke 04,schalke 04,new_2026_171
fotmob,861668,Dejan Ljubičić,FC Schalke 04,fc schalke 04,schalke 04,new_2026_172
fotmob,1388070,Badredine Bouanani,VfB Stuttgart,vfb stuttgart,stuttgart,new_2026_173
opta,492949,Badredine Bouanani,Stuttgart,stuttgart,stuttgart,new_2026_173
fotmob,522236,Fabian Bredlow,VfB Stuttgart,vfb stuttgart,stuttgart,new_2026_174
opta,179612,Fabian Bredlow,Stuttgart,stuttgart,stuttgart,new_2026_174
whoscored,142529,Fabian Bredlow,VfB Stuttgart,vfb stuttgart,stuttgart,new_2026_174
fotmob,1425998,Leo Sauer,VfB Stuttgart,vfb stuttgart,stuttgart,new_2026_175
opta,556187,Leo Sauer,Stuttgart,stuttgart,stuttgart,new_2026_175
whoscored,468119,Leo Sauer,VfB Stuttgart,vfb stuttgart,stuttgart,new_2026_175
fotmob,1663160,Maximilian Herwerth,VfB Stuttgart,vfb stuttgart,stuttgart,new_2026_176
opta,589195,Maximilian Herwerth,Stuttgart,stuttgart,stuttgart,new_2026_176
fotmob,1793638,Yanik Spalt,VfB Stuttgart,vfb stuttgart,stuttgart,new_2026_177
opta,518973,Yanik Spalt,Stuttgart,stuttgart,stuttgart,new_2026_177
whoscored,606483,Yanik Spalt,VfB Stuttgart,vfb stuttgart,stuttgart,new_2026_177
fotmob,614384,Maximilian Mittelstädt,VfB Stuttgart,vfb stuttgart,stuttgart,new_2026_178
fotmob,659086,Marius Funk,VfB Stuttgart,vfb stuttgart,stuttgart,new_2026_179
fotmob,1750565,Kauã Prates,Borussia Dortmund,borussia dortmund,borussia dortmund,new_2026_18
opta,685487,Kauã Prates,Borussia Dortmund,borussia dortmund,borussia dortmund,new_2026_18
whoscored,551822,Kauã Prates,Borussia Dortmund,borussia dortmund,borussia dortmund,new_2026_18
fotmob,783585,Emmanuel Latte Lath,1. FC Union Berlin,1 fc union berlin,union berlin,new_2026_180
opta,233581,Emmanuel Latte Lath,Union Berlin,union berlin,union berlin,new_2026_180
whoscored,323242,Emmanuel Latte Lath,Union Berlin,union berlin,union berlin,new_2026_180
fotmob,767800,Felix Uduokhai,1. FC Union Berlin,1 fc union berlin,union berlin,new_2026_181
opta,221693,Felix Uduokhai,Union Berlin,union berlin,union berlin,new_2026_181
whoscored,320002,Felix Uduokhai,Union Berlin,union berlin,union berlin,new_2026_181
fotmob,1231677,Zeno Van Den Bosch,1. FC Union Berlin,1 fc union berlin,union berlin,new_2026_182
opta,531858,Zeno Van den Bosch,Union Berlin,union berlin,union berlin,new_2026_182
whoscored,410525,Zeno Van den Bosch,Union Berlin,union berlin,union berlin,new_2026_182
fotmob,1958812,Linus Guether,1. FC Union Berlin,1 fc union berlin,union berlin,new_2026_183
opta,465676,Adil Aouchiche,,,,new_2026_184
opta,213459,Amara Condé,,,,new_2026_185
opta,629188,Clemens Lippmann,,,,new_2026_186
opta,429631,Dejan Ljubicic,,,,new_2026_187
opta,640659,Deniz Zeitler,,,,new_2026_188
opta,42544,Edin Dzeko,,,,new_2026_189
fotmob,1536436,Konstantinos Karetsas,Borussia Dortmund,borussia dortmund,borussia dortmund,new_2026_19
opta,609068,Konstantinos Karetsas,Borussia Dortmund,borussia dortmund,borussia dortmund,new_2026_19
whoscored,471855,Konstantinos Karetsas,Borussia Dortmund,borussia dortmund,borussia dortmund,new_2026_19
opta,225354,Felix Götze,,,,new_2026_190
opta,524093,Felix Keidel,,,,new_2026_191
opta,205823,Florian Le Joncour,,,,new_2026_192
opta,593262,Francis Onyeka,,,,new_2026_193
opta,508347,Gabriel Vidovic,,,,new_2026_194
opta,240737,Hasan Kuruçay,,,,new_2026_195
opta,164537,Jan Gyamerah,,,,new_2026_196
opta,191906,Janik Bachmann,,,,new_2026_197
opta,626599,Jano ter Horst,,,,new_2026_198
opta,627290,Jonah Sticker,,,,new_2026_199
fotmob,1539619,Juma Bah,FC Augsburg,fc augsburg,augsburg,new_2026_2
opta,632880,Juma Bah,Augsburg,augsburg,augsburg,new_2026_2
whoscored,536128,Filippo Mane,Borussia Dortmund,borussia dortmund,borussia dortmund,new_2026_20
opta,438309,Junior Dina Ebimbe,,,,new_2026_200
opta,165172,Kenan Karaman,,,,new_2026_201
opta,493332,Lasse Günther,,,,new_2026_202
opta,465852,Laurin Curda,,,,new_2026_203
opta,516960,Laurin Ulrich,,,,new_2026_204
opta,104542,Loris Karius,,,,new_2026_205
opta,165167,Luca Schnellbacher,,,,new_2026_206
opta,545635,Luca Sirch,,,,new_2026_207
opta,685541,Luca Vozar,,,,new_2026_208
opta,520845,Lukas Petkov,,,,new_2026_209
fotmob,743381,Alexander Meyer,Borussia Dortmund,borussia dortmund,borussia dortmund,new_2026_21
opta,543907,Lukas Pinckert,,,,new_2026_210
opta,465341,Lukasz Poreba,,,,new_2026_211
opta,513442,Mattes Hansen,,,,new_2026_212
opta,522089,Maurice Krattenmacher,,,,new_2026_213
opta,487057,Maximilian Rohr,,,,new_2026_214
opta,578554,Mertcan Ayhan,,,,new_2026_215
opta,240149,Moussa Sylla,,,,new_2026_216
opta,515210,Nahuel Noll,,,,new_2026_217
opta,428442,Nicholas Mickelson,,,,new_2026_218
opta,545755,Nicolas Kristof,,,,new_2026_219
whoscored,420245,Nicolas Kühn,Borussia M.Gladbach,borussia mgladbach,borussia mgladbach,new_2026_22
opta,704210,Niklas Mohr,,,,new_2026_220
opta,186348,Nikola Katic,,,,new_2026_221
opta,513628,Noel Futkeu,,,,new_2026_222
opta,439348,Oliver Batista Meier,,,,new_2026_223
opta,245795,Raphael Obermair,,,,new_2026_224
opta,177901,Robin Gosens,,,,new_2026_225
opta,246025,Ron Schallenberg,,,,new_2026_226
opta,495002,Santiago Castañeda,,,,new_2026_227
opta,494868,Satoshi Tanaka,,,,new_2026_228
opta,537147,Soufiane El-Faouzi,,,,new_2026_229
whoscored,566743,Jan Leszczynski,Borussia M.Gladbach,borussia mgladbach,borussia mgladbach,new_2026_23
opta,518035,Stefano Marino,,,,new_2026_230
opta,220369,Steffen Tigges,,,,new_2026_231
opta,228726,Timo Becker,,,,new_2026_232
opta,633996,Tjark Scheller,,,,new_2026_233
opta,212687,Tom Baack,,,,new_2026_234
opta,632766,Vitalie Becker,,,,new_2026_235
whoscored,454351,David Herold,Borussia M.Gladbach,borussia mgladbach,borussia mgladbach,new_2026_24
whoscored,643385,Mathieu Nguefack,Borussia M.Gladbach,borussia mgladbach,borussia mgladbach,new_2026_25
whoscored,284451,Isac Lidberg,Borussia M.Gladbach,borussia mgladbach,borussia mgladbach,new_2026_26
whoscored,411101,Daiki Hashioka,Borussia M.Gladbach,borussia mgladbach,borussia mgladbach,new_2026_27
whoscored,369525,Ko Itakura,Borussia M.Gladbach,borussia mgladbach,borussia mgladbach,new_2026_28
fotmob,878296,Daiki Hashioka,Borussia Mönchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_29
opta,209293,Daiki Hashioka,Borussia Monchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_29
fotmob,1049799,Nathanaël Mbuku,FC Augsburg,fc augsburg,augsburg,new_2026_3
opta,476892,Nathanaël Mbuku,Augsburg,augsburg,augsburg,new_2026_3
fotmob,1356589,David Herold,Borussia Mönchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_30
opta,493326,David Herold,Borussia Monchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_30
fotmob,1301517,Enzo Leopold,Borussia Mönchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_31
opta,543919,Enzo Leopold,Borussia Monchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_31
fotmob,655095,Isac Lidberg,Borussia Mönchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_32
opta,193806,Isac Lidberg,Borussia Monchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_32
fotmob,1660228,Jan Leszczynski,Borussia Mönchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_33
opta,626569,Jan Leszczynski,Borussia Monchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_33
fotmob,620917,Ko Itakura,Borussia Mönchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_34
opta,210906,Ko Itakura,Borussia Monchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_34
fotmob,1975572,Mathieu Nguefack,Borussia Mönchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_35
opta,648805,Mathieu Nguefack,Borussia Monchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_35
opta,247716,Nicolas Kühn,Borussia Monchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_36
fotmob,959696,Joseph Scally,Borussia Mönchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_37
fotmob,888745,Nicolas-Gerrit Kühn,Borussia Mönchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_38
fotmob,1660228,Jan Leszczyński,Borussia Mönchengladbach,borussia monchengladbach,borussia monchengladbach,new_2026_39
opta,183364,Seol Young-Woo,Augsburg,augsburg,augsburg,new_2026_4
whoscored,477549,Seol Young-Woo,Augsburg,augsburg,augsburg,new_2026_4
fotmob,726956,Cedric Itten,SV Werder Bremen,sv werder bremen,bremen,new_2026_40
opta,198383,Cedric Itten,Bremen,bremen,bremen,new_2026_40
whoscored,312582,Cedric Itten,Werder Bremen,werder bremen,bremen,new_2026_40
fotmob,1315344,Chuki,SV Werder Bremen,sv werder bremen,bremen,new_2026_41
opta,587669,Chuki,Bremen,bremen,bremen,new_2026_41
whoscored,506115,Chuki,Werder Bremen,werder bremen,bremen,new_2026_41
fotmob,1276988,Dariusz Stalmach,SV Werder Bremen,sv werder bremen,bremen,new_2026_42
opta,545189,Dariusz Stalmach,Bremen,bremen,bremen,new_2026_42
whoscored,552277,Dariusz Stalmach,Werder Bremen,werder bremen,bremen,new_2026_42
fotmob,869326,Ludovit Reis,SV Werder Bremen,sv werder bremen,bremen,new_2026_43
opta,433051,Ludovit Reis,Bremen,bremen,bremen,new_2026_43
whoscored,343436,Ludovit Reis,Werder Bremen,werder bremen,bremen,new_2026_43
fotmob,298823,Mitchell Weiser,SV Werder Bremen,sv werder bremen,bremen,new_2026_44
opta,109203,Mitchell Weiser,Bremen,bremen,bremen,new_2026_44
whoscored,108914,Mitchell Weiser,Werder Bremen,werder bremen,bremen,new_2026_44
fotmob,1053674,Moussa N'Diaye,SV Werder Bremen,sv werder bremen,bremen,new_2026_45
opta,592692,Moussa N'Diaye,Bremen,bremen,bremen,new_2026_45
fotmob,276791,Niclas Füllkrug,SV Werder Bremen,sv werder bremen,bremen,new_2026_46
opta,91889,Niclas Füllkrug,Bremen,bremen,bremen,new_2026_46
whoscored,104058,Niclas Füllkrug,Werder Bremen,werder bremen,bremen,new_2026_46
fotmob,1283403,Oskar Wójcik,SV Werder Bremen,sv werder bremen,bremen,new_2026_47
opta,511704,Oskar Wójcik,Bremen,bremen,bremen,new_2026_47
fotmob,1810868,Paul Erevbenagie,SV Werder Bremen,sv werder bremen,bremen,new_2026_48
opta,627418,Paul Erevbenagie,Bremen,bremen,bremen,new_2026_48
whoscored,638280,Paul Erevbenagie,Werder Bremen,werder bremen,bremen,new_2026_48
fotmob,1111980,Youri Regeer,SV Werder Bremen,sv werder bremen,bremen,new_2026_49
opta,492629,Youri Regeer,Bremen,bremen,bremen,new_2026_49
whoscored,427577,Youri Regeer,Werder Bremen,werder bremen,bremen,new_2026_49
fotmob,1132818,Young-Woo Seol,FC Augsburg,fc augsburg,augsburg,new_2026_5
fotmob,450739,Alexander Schlager,SV Werder Bremen,sv werder bremen,bremen,new_2026_50
fotmob,1671553,Jeremiaha Maluze,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_51
opta,700073,Jeremiaha Maluze,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_51
whoscored,568298,Jeremiaha Maluze,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_51
fotmob,1073941,Lilian Brassier,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_52
